Replication Factor	Partition	Message Size	Acks	Max Request Size	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
5	2	500	0	10000000	133304.6631	63.56333	451.53333	1514.33333	580.33333	1360	1486.33333	1504
5	2	1000	0	500000	71042.90992	67.75	424.85	1055	445	826	1024	1037
5	2	1000	0	500000	72886.29738	69.51	414.09	664	435	606	649	662
5	2	1000	0	500000	4299.632811	4.1	6488.17	46398	422	41504	46133	46367
5	2	1000	0	500000	49409.61337	47.12	2442.37	16039	434	14312	15935.33333	16022
5	2	1000	0	1048576	5248.847878	5.01	5749.92	19817	5419	14597	18437	19810
5	2	1000	0	1048576	5016.353312	4.78	5996.86	30548	2533	23448	30089	30537
5	2	1000	0	1048576	4164.064127	3.97	7221.89	23842	4952	18191	21211	23762
5	2	1000	0	1048576	4809.75511	4.58667	6322.89	24735.66667	4301.33333	18745.33333	23245.66667	24703
5	2	1000	0	2000000	4202.175046	4.01	7300.84	26912	4843	23338	25687	26787
5	2	1000	0	2000000	4201.32762	4.01	7081.52	28146	4370	23622	28008	28115
5	2	1000	0	2000000	5114.09547	4.88	6235.34	28318	3100	22818	26560	28174
5	2	1000	0	2000000	4505.86605	4.3	6872.56667	27792	4104.33333	23259.33333	26751.66667	27692
5	2	1000	0	5000000	3430.625883	3.27	8632.52	35738	6888	28022	34547	35730
5	2	1000	0	5000000	3833.444503	3.66	8000.3	38446	4467	28379	37767	38297
5	2	1000	0	5000000	6587.181345	6.28	4919.28	36008	827	26997	34616	35951
5	2	1000	0	5000000	4617.08391	4.40333	7184.03333	36730.66667	4060.66667	27799.33333	35643.33333	36659.33333
5	2	1000	0	10000000	85324.23208	81.37	352.9	772	330	705	743	766
5	2	1000	0	10000000	118203.3097	112.73	246.52	618	224	464	578	608
5	2	1000	0	10000000	113430.127	108.18	258.76	688	270	454	674	687
5	2	1000	0	10000000	105652.5563	100.76	286.06	692.66667	274.66667	541	665	687
5	5	100	0	500000	197808.2842	18.86	1006.6	6630	1164	1604	1757	1774
5	5	100	0	500000	459516.5885	43.82	460.29	1082	330	976	1012	1034
5	5	100	0	500000	680920.6047	64.94	222.49	727	21	622	666	701
5	5	100	0	500000	446081.8258	42.54	563.12667	2813	505	1067.33333	1145	1169.66667
5	5	100	0	1048576	548305.7353	52.29	460.06	987	452	780	903	979
5	5	100	0	1048576	607017.1179	57.89	329.86	817	375	602	699	707
5	5	100	0	1048576	684369.0118	65.27	267.62	673	290	482	635	670
5	5	100	0	1048576	613230.6216	58.48333	352.51333	825.66667	372.33333	621.33333	745.66667	785.33333
5	5	100	0	2000000	696475.8323	66.42	241.5	745	185	567	720	741
5	5	100	0	2000000	668181.2107	63.72	299.29	887	552	714	865	884
5	5	100	0	2000000	682128.2401	65.05	261.12	690	210	525	660	686
5	5	100	0	2000000	682261.7611	65.06333	267.30333	774	315.66667	602	748.33333	770.33333
5	5	100	0	5000000	682966.8078	65.13	260.89	562	290	445	490	514
5	5	100	0	5000000	545256.2704	52	406.46	1160	820	1100	1139	1156
5	5	100	0	5000000	546866.4552	52.15	387.41	1037	457	642	895	911
5	5	100	0	5000000	591696.5112	56.42667	351.58667	919.66667	522.33333	729	841.33333	860.33333
5	5	100	0	10000000	568763.5081	54.24	423.36	888	468	545	762	801
5	5	100	0	10000000	571167.4663	54.47	402.85	733	481	574	614	634
5	5	100	0	10000000	521811.7303	49.76	480.28	1200	1	885	1052	1065
5	5	100	0	10000000	553914.2349	52.82333	435.49667	940.33333	316.66667	668	809.33333	833.33333
5	5	500	0	500000	132013.2013	62.95	448.36	578	477	536	555	569
5	5	500	0	500000	136537.4113	65.11	440.55	764	463	576	684	759
5	5	500	0	500000	143204.9262	68.29	413.47	1067	441	772	1056	1064
5	5	500	0	500000	137251.8463	65.45	434.12667	803	460.33333	628	765	797.33333
5	5	500	0	1048576	147885.2411	70.52	393.27	888	393	562	752	848
5	5	500	0	1048576	144009.2166	68.67	408.16	873	427	562	778	870
5	5	500	0	1048576	145369.9666	69.32	406.2	545	431	503	529	540
5	5	500	0	1048576	145754.8081	69.50333	402.54333	768.66667	417	542.33333	686.33333	752.66667
5	5	500	0	2000000	113391.541	54.07	533.14	1961	475	1803	1881	1939
5	5	500	0	2000000	139977.6036	66.75	425.07	1077	453	827	989	1056
5	5	500	0	2000000	118091.6391	56.31	469.57	2033	439	1389	1745	2005
5	5	500	0	2000000	123820.2612	59.04333	475.92667	1690.33333	455.66667	1339.66667	1538.33333	1666.66667
5	5	500	0	5000000	137117.7842	65.38	430	586	461	531	551	570
5	5	500	0	5000000	130089.7619	62.03	455.58	588	488	540	560	579
5	5	500	0	5000000	124038.7001	59.15	487.11	604	490	548	574	597
5	5	500	0	5000000	130415.4154	62.18667	457.56333	592.66667	479.66667	539.66667	561.66667	582
5	5	500	0	10000000	134156.1578	63.97	442.65	744	474	589	692	736
5	5	500	0	10000000	139062.7173	66.31	425.03	838	452	566	710	803
5	5	500	0	10000000	141302.8119	67.38	420.27	670	446	507	555	631
5	5	500	0	10000000	138173.8957	65.88667	429.31667	750.66667	457.33333	554	652.33333	723.33333
5	5	1000	0	500000	56941.12288	54.3	533.84	3322	420	2925	3255	3312
5	5	1000	0	500000	6995.355084	6.67	4437.7	57831	368	43189	55456	57340
5	5	1000	0	500000	2684.880899	2.56	10421.2	51357	5154	40545	47066	50858
5	5	1000	0	500000	22207.11962	21.17667	5130.91333	37503.33333	1980.66667	28886.33333	35259	37170
5	5	1000	0	1048576	3073.065198	2.93	9267.63	31378	7833	24331	27368	29740
5	5	1000	0	1048576	3482.354908	3.32	8745.08	19707	8344	17492	18751	19347
5	5	1000	0	1048576	2881.263146	2.75	10253.35	26277	8958	21362	23522	25741
5	5	1000	0	1048576	3145.56108	3	9422.02	25787.33333	8378.33333	21061.66667	23213.66667	24942.66667
5	5	1000	0	2000000	3139.638565	2.99	9472.08	35413	6804	26112	31107	35032
5	5	1000	0	2000000	2844.383764	2.71	9952.71	43695	5981	32341	39429	43491
5	5	1000	0	2000000	3745.739222	3.57	8342.45	24354	7131	20840	22742	23654
5	5	1000	0	2000000	3243.25385	3.09	9255.74667	34487.33333	6638.66667	26431	31092.66667	34059
5	5	1000	0	5000000	22144.47053	21.12	1431.55	14296	5	10206	13429	14217
5	5	1000	0	5000000	97770.82519	93.24	280.13	930	242	651	780	924
5	5	1000	0	5000000	64750.06475	61.75	392.87	1833	379	606	678	1818
5	5	1000	0	5000000	61555.12015	58.70333	701.51667	5686.33333	208.66667	3821	4962.33333	5653
5	5	1000	0	10000000	60953.30977	58.13	482.65	1217	659	980	1108	1210
5	5	1000	0	10000000	70591.55725	67.32	425.13	769	438	558	722	753
5	5	1000	0	10000000	71736.01148	68.41	420.09	841	437	649	751	817
5	5	1000	0	10000000	67760.29283	64.62	442.62333	942.33333	511.33333	729	860.33333	926.66667
1	1	100	1	500000	709521.7823	67.67	284.42	901	188	727	849	895
1	1	100	1	500000	1148369.316	109.52	15.47	137	1	89	99	117
1	1	100	1	500000	973520.2492	92.84	116.52	413	52	388	400	412
1	1	100	1	500000	943803.7824	90.01	138.80333	483.66667	80.33333	401.33333	449.33333	474.66667
1	1	100	1	1048576	1183712.121	112.89	5.44	135	1	31	41	46
1	1	100	1	1048576	1064735.945	101.54	30.31	341	1	152	177	204
1	1	100	1	1048576	1169864.296	111.57	2.82	135	1	22	27	29
1	1	100	1	1048576	1139437.454	108.66667	12.85667	203.66667	1	68.33333	81.66667	93
1	1	100	1	2000000	1199328.376	114.38	8.01	136	1	48	83	97
1	1	100	1	2000000	1000600.36	95.42	90.92	506	2	473	493	502
1	1	100	1	2000000	1092418.615	104.18	43.71	538	1	348	530	537
1	1	100	1	2000000	1097449.117	104.66	47.54667	393.33333	1.33333	289.66667	368.66667	378.66667
1	1	100	1	5000000	1197318.008	114.19	11.12	136	1	64	92	94
1	1	100	1	5000000	1154467.79	110.1	30.98	199	1	162	194	198
1	1	100	1	5000000	914076.7825	87.17	104.7	1050	1	967	1037	1049
1	1	100	1	5000000	1088620.86	103.82	48.93333	461.66667	1	397.66667	441	447
1	1	100	1	10000000	1061120.543	101.2	51.17	254	1	234	246	254
1	1	100	1	10000000	1203079.885	114.73	2.65	136	1	10	16	23
1	1	100	1	10000000	1145737.855	109.27	17.14	153	1	82	94	116
1	1	100	1	10000000	1136646.094	108.4	23.65333	181	1	108.66667	118.66667	131
1	1	500	1	500000	242836.3283	115.79	247.07	688	221	578	666	685
1	1	500	1	500000	288433.8044	137.54	199.44	260	202	242	255	259
1	1	500	1	500000	282965.4782	134.93	203.65	250	209	242	244	249
1	1	500	1	500000	271411.8703	129.42	216.72	399.33333	210.66667	354	388.33333	397.66667
1	1	500	1	1048576	275027.5028	131.14	214.31	279	219	253	267	277
1	1	500	1	1048576	218770.5097	104.32	272.22	1213	214	1180	1204	1212
1	1	500	1	1048576	273448.1816	130.39	215.63	355	212	289	336	339
1	1	500	1	1048576	255748.7314	121.95	234.05333	615.66667	215	574	602.33333	609.33333
1	1	500	1	2000000	274047.6843	130.68	213.92	378	203	312	352	374
1	1	500	1	2000000	283286.119	135.08	202.95	272	206	246	262	271
1	1	500	1	2000000	283366.3927	135.12	205.59	306	208	276	288	305
1	1	500	1	2000000	280233.3987	133.62667	207.48667	318.66667	205.66667	278	300.66667	316.66667
1	1	500	1	5000000	280033.604	133.53	208.82	289	216	261	279	287
1	1	500	1	5000000	285795.9417	136.28	201.98	270	209	250	261	269
1	1	500	1	5000000	287852.6195	137.26	200.61	248	205	237	242	247
1	1	500	1	5000000	284560.7217	135.69	203.80333	269	210	249.33333	260.66667	267.66667
1	1	500	1	10000000	259538.0223	123.76	220.5	461	211	443	457	460
1	1	500	1	10000000	256016.385	122.08	231.61	485	224	480	484	484
1	1	500	1	10000000	254777.0701	121.49	231.28	530	213	472	527	529
1	1	500	1	10000000	256777.1591	122.44333	227.79667	492	216	465	489.33333	491
1	1	1000	1	500000	148853.8255	141.96	198.1	282	198	231	264	277
1	1	1000	1	500000	147754.1371	140.91	199.08	315	198	251	288	313
1	1	1000	1	500000	149880.0959	142.94	197.2	298	192	253	288	296
1	1	1000	1	500000	148829.3529	141.93667	198.12667	298.33333	196	245	280	295.33333
1	1	1000	1	1048576	132661.1833	126.52	225.06	743	202	732	739	742
1	1	1000	1	1048576	129500.1295	123.5	231.8	729	201	703	723	728
1	1	1000	1	1048576	155472.6368	148.27	188.18	290	187	229	271	288
1	1	1000	1	1048576	139211.3166	132.76333	215.01333	587.33333	196.66667	554.66667	577.66667	586
1	1	1000	1	2000000	132625.9947	126.48	225.66	671	200	653	670	671
1	1	1000	1	2000000	149164.6778	142.25	197.77	278	205	229	260	277
1	1	1000	1	2000000	144050.7058	137.38	204.53	291	201	246	273	289
1	1	1000	1	2000000	141947.1261	135.37	209.32	413.33333	202	376	401	412.33333
1	1	1000	1	5000000	148588.4101	141.7	198.52	293	198	237	274	292
1	1	1000	1	5000000	149075.7305	142.17	196.42	293	194	240	272	292
1	1	1000	1	5000000	145095.7632	138.37	205.98	477	191	465	469	476
1	1	1000	1	5000000	147586.6346	140.74667	200.30667	354.33333	194.33333	314	338.33333	353.33333
1	1	1000	1	10000000	145985.4015	139.22	203.05	329	200	262	316	327
1	1	1000	1	10000000	134807.2257	128.56	220.65	592	202	577	589	591
1	1	1000	1	10000000	138274.3363	131.87	212.86	370	207	359	365	369
1	1	1000	1	10000000	139688.9878	133.21667	212.18667	430.33333	203	399.33333	423.33333	429
1	2	100	1	500000	1235177.866	117.8	8.14	139	1	60	108	122
1	2	100	1	500000	1442169.022	137.54	0.84	137	1	1	3	12
1	2	100	1	500000	1306165.099	124.57	1.59	135	1	5	23	28
1	2	100	1	500000	1327837.329	126.63667	3.52333	137	1	22	44.66667	54
1	2	100	1	1048576	954927.4255	91.07	102.95	1555	1	1509	1538	1552
1	2	100	1	1048576	1374381.528	131.07	5.91	149	1	22	136	148
1	2	100	1	1048576	1340842.049	127.87	1.09	132	1	2	10	21
1	2	100	1	1048576	1223383.668	116.67	36.65	612	1	511	561.33333	573.66667
1	2	100	1	2000000	1307189.542	124.66	16.92	289	1	179	249	285
1	2	100	1	2000000	1361655.773	129.86	3.66	143	1	16	85	113
1	2	100	1	2000000	1428163.382	136.2	1.05	137	1	2	12	26
1	2	100	1	2000000	1365669.566	130.24	7.21	189.66667	1	65.66667	115.33333	141.33333
1	2	100	1	5000000	1188777.936	113.37	37.9	589	1	470	565	587
1	2	100	1	5000000	1152339.249	109.9	49.6	763	1	583	742	760
1	2	100	1	5000000	433576.136	41.35	484.67	7940	1	7818	7920	7938
1	2	100	1	5000000	924897.7736	88.20667	190.72333	3097.33333	1	2957	3075.66667	3095
1	2	100	1	10000000	1375137.514	131.14	1.25	139	1	2	22	31
1	2	100	1	10000000	1152339.249	109.9	55.72	644	1	430	585	634
1	2	100	1	10000000	1405283.867	134.02	0.87	136	1	1	6	12
1	2	100	1	10000000	1310920.21	125.02	19.28	306.33333	1	144.33333	204.33333	225.66667
1	2	500	1	500000	369959.3045	176.41	149.72	204	158	193	199	203
1	2	500	1	500000	361271.6763	172.27	150.09	322	152	290	314	321
1	2	500	1	500000	357525.9206	170.48	153.36	208	156	187	203	207
1	2	500	1	500000	362918.9671	173.05333	151.05667	244.66667	155.33333	223.33333	238.66667	243.66667
1	2	500	1	1048576	372717.1077	177.73	150.77	247	150	243	245	247
1	2	500	1	1048576	385059.6843	183.61	141.29	182	145	164	176	180
1	2	500	1	1048576	362318.8406	172.77	153.17	204	155	194	201	204
1	2	500	1	1048576	373365.2109	178.03667	148.41	211	150	200.33333	207.33333	210.33333
1	2	500	1	2000000	326264.2741	155.57	173.97	591	148	576	589	590
1	2	500	1	2000000	385951.3701	184.04	142.78	212	144	185	203	211
1	2	500	1	2000000	320718.4092	152.93	176.78	772	143	756	771	772
1	2	500	1	2000000	344311.3511	164.18	164.51	525	145	505.66667	521	524.33333
1	2	500	1	5000000	386996.904	184.53	143.22	202	148	185	188	201
1	2	500	1	5000000	359195.4023	171.28	153.41	205	157	187	196	203
1	2	500	1	5000000	363504.1803	173.33	154.41	274	156	216	266	269
1	2	500	1	5000000	369898.8289	176.38	150.34667	227	153.66667	196	216.66667	224.33333
1	2	500	1	10000000	390777.6475	186.34	140.13	189	142	171	180	188
1	2	500	1	10000000	142470.4374	67.94	432.25	4645	151	4627	4641	4644
1	2	500	1	10000000	290866.783	138.7	203.26	873	165	756	775	780
1	2	500	1	10000000	274704.956	130.99333	258.54667	1902.33333	152.66667	1851.33333	1865.33333	1870.66667
1	2	1000	1	500000	184365.7817	175.82	157.55	407	143	375	404	407
1	2	1000	1	500000	208159.8668	198.52	137.36	235	136	188	221	232
1	2	1000	1	500000	157678.9656	150.37	187.56	630	147	596	625	629
1	2	1000	1	500000	183401.538	174.90333	160.82333	424	142	386.33333	416.66667	422.66667
1	2	1000	1	1048576	177746.1785	169.51	156.06	294	147	240	280	292
1	2	1000	1	1048576	121388.6866	115.77	238.94	537	234	488	528	536
1	2	1000	1	1048576	87382.03425	83.33	345.59	680	371	521	635	657
1	2	1000	1	1048576	128838.9664	122.87	246.86333	503.66667	250.66667	416.33333	481	495
1	2	1000	1	2000000	69051.23602	65.85	449.11	1397	348	1350	1393	1397
1	2	1000	1	2000000	113352.9812	108.1	259.17	446	263	371	426	443
1	2	1000	1	2000000	105552.0372	100.66	288.85	1061	265	914	1028	1060
1	2	1000	1	2000000	95985.41812	91.53667	332.37667	968	292	878.33333	949	966.66667
1	2	1000	1	5000000	81089.84755	77.33	378.05	2166	268	2093	2126	2152
1	2	1000	1	5000000	84631.0088	80.71	259.39	2381	195	737	2369	2379
1	2	1000	1	5000000	153562.6536	146.45	186.55	694	145	682	689	694
1	2	1000	1	5000000	106427.8366	101.49667	274.66333	1747	202.66667	1170.66667	1728	1741.66667
1	2	1000	1	10000000	136500.1365	130.18	215.18	757	205	686	756	757
1	2	1000	1	10000000	115446.779	110.1	254.11	797	213	739	784	796
1	2	1000	1	10000000	91726.28875	87.48	332.8	1384	276	1343	1372	1383
1	2	1000	1	10000000	114557.7348	109.25333	267.36333	979.33333	231.33333	922.66667	970.66667	978.66667
1	5	100	1	500000	96287.16685	9.18	1.48	48553	1	3	9	39
1	5	100	1	500000	1398210.291	133.34	1.53	148	1	2	12	26
1	5	100	1	500000	1386577.926	132.23	1.61	135	1	2	19	25
1	5	100	1	500000	960358.4611	91.58333	1.54	16278.66667	1	2.33333	13.33333	30
1	5	100	1	1048576	1409641.951	134.43	1.29	147	1	2	4	13
1	5	100	1	1048576	1478852.411	141.03	1.22	140	1	2	5	10
1	5	100	1	1048576	1424095.699	135.81	1.56	145	1	2	17	40
1	5	100	1	1048576	1437530.02	137.09	1.35667	144	1	2	8.66667	21
1	5	100	1	2000000	1204238.921	114.85	36.21	307	1	254	283	305
1	5	100	1	2000000	1288327.751	122.86	27.11	300	1	255	287	299
1	5	100	1	2000000	1350986.22	128.84	14.54	272	1	112	168	192
1	5	100	1	2000000	1281184.297	122.18333	25.95333	293	1	207	246	265.33333
1	5	100	1	5000000	1213592.233	115.74	40.04	377	1	317	371	374
1	5	100	1	5000000	1381215.47	131.72	1.44	145	1	3	8	27
1	5	100	1	5000000	1373626.374	131	1.48	137	1	2	17	34
1	5	100	1	5000000	1322811.359	126.15333	14.32	219.66667	1	107.33333	132	145
1	5	100	1	10000000	1329787.234	126.82	1.1	138	1	2	4	9
1	5	100	1	10000000	1325205.407	126.38	1.31	150	1	2	6	13
1	5	100	1	10000000	904322.6623	86.24	106.8	1798	1	1645	1775	1796
1	5	100	1	10000000	1186438.434	113.14667	36.40333	695.33333	1	549.66667	595	606
1	5	500	1	500000	433839.4794	206.87	119.85	156	125	152	153	155
1	5	500	1	500000	451671.1834	215.37	109.24	145	121	140	142	144
1	5	500	1	500000	433275.5633	206.6	101.25	191	122	160	176	190
1	5	500	1	500000	439595.4087	209.61333	110.11333	164	122.66667	150.66667	157	163
1	5	500	1	1048576	372578.2414	177.66	145.4	359	134	346	349	359
1	5	500	1	1048576	313185.0924	149.34	178.03	1125	122	927	1123	1124
1	5	500	1	1048576	431778.9292	205.89	121.35	164	126	143	162	163
1	5	500	1	1048576	372514.0877	177.63	148.26	549.33333	127.33333	472	544.66667	548.66667
1	5	500	1	2000000	459770.1149	219.24	109.36	146	117	139	142	145
1	5	500	1	2000000	412031.3144	196.47	119.54	186	123	167	185	186
1	5	500	1	2000000	317258.8832	151.28	168.02	285	180	255	277	282
1	5	500	1	2000000	396353.4375	188.99667	132.30667	205.66667	140	187	201.33333	204.33333
1	5	500	1	5000000	224618.1491	107.11	247.23	397	265	373	386	395
1	5	500	1	5000000	158553.9876	75.6	379.02	2730	249	2274	2717	2724
1	5	500	1	5000000	214638.3344	102.35	267.97	625	296	584	622	625
1	5	500	1	5000000	199270.1571	95.02	298.07333	1250.66667	270	1077	1241.66667	1248
1	5	500	1	10000000	191791.331	91.45	306.91	405	314	379	403	404
1	5	500	1	10000000	195083.8861	93.02	292.17	646	330	555	634	643
1	5	500	1	10000000	153680.6516	73.28	386.36	1673	329	1624	1661	1668
1	5	500	1	10000000	180185.2896	85.91667	328.48	908	324.33333	852.66667	899.33333	905
1	5	1000	1	500000	108061.3789	103.06	272.02	388	287	335	360	387
1	5	1000	1	500000	102522.0422	97.77	287.11	383	304	354	369	370
1	5	1000	1	500000	98270.44025	93.72	309.38	898	303	751	855	897
1	5	1000	1	500000	102951.2871	98.18333	289.50333	556.33333	298	480	528	551.33333
1	5	1000	1	1048576	104755.9187	99.9	282.62	895	283	720	849	872
1	5	1000	1	1048576	105730.5984	100.83	279.37	374	299	346	361	371
1	5	1000	1	1048576	102606.1974	97.85	287.15	967	305	837	932	966
1	5	1000	1	1048576	104364.2382	99.52667	283.04667	745.33333	295.66667	634.33333	714	736.33333
1	5	1000	1	2000000	93057.882	88.75	327.57	1077	317	897	1030	1077
1	5	1000	1	2000000	105152.4711	100.28	283.23	365	295	343	354	363
1	5	1000	1	2000000	108271.9792	103.26	271.73	365	289	333	344	364
1	5	1000	1	2000000	102160.7774	97.43	294.17667	602.33333	300.33333	524.33333	576	601.33333
1	5	1000	1	5000000	106473.5945	101.54	277.34	1108	197	1098	1106	1107
1	5	1000	1	5000000	105108.2615	100.24	279.33	383	298	358	376	381
1	5	1000	1	5000000	105086.1707	100.22	281.93	361	296	339	348	360
1	5	1000	1	5000000	105556.0089	100.66667	279.53333	617.33333	263.66667	598.33333	610	616
1	5	1000	1	10000000	101791.5309	97.08	290.72	392	301	353	369	387
1	5	1000	1	10000000	102648.3268	97.89	288.19	743	315	675	715	741
1	5	1000	1	10000000	107828.3373	102.83	274	361	290	333	348	358
1	5	1000	1	10000000	104089.3984	99.26667	284.30333	498.66667	302	453.66667	477.33333	495.33333
2	1	100	1	500000	493291.2391	47.04	553.95	1604	403	1149	1535	1597
2	1	100	1	500000	740960.2845	70.66	276.26	535	281	482	522	534
2	1	100	1	500000	780396.4414	74.42	258.34	538	322	501	527	535
2	1	100	1	500000	671549.3217	64.04	362.85	892.33333	335.33333	710.66667	861.33333	888.66667
2	1	100	1	1048576	788767.9445	75.22	274.21	442	315	406	427	441
2	1	100	1	1048576	795798.1856	75.89	236.35	849	188	816	837	846
2	1	100	1	1048576	824674.2537	78.65	127.63	387	153	347	372	386
2	1	100	1	1048576	803080.1279	76.58667	212.73	559.33333	218.66667	523	545.33333	557.66667
2	1	100	1	2000000	851933.8899	81.25	138.13	486	93	409	462	476
2	1	100	1	2000000	752219.0462	71.74	197.85	1324	146	1282	1315	1323
2	1	100	1	2000000	838926.1745	80.01	180.68	1047	55	970	1037	1045
2	1	100	1	2000000	814359.7035	77.66667	172.22	952.33333	98	887	938	948
2	1	100	1	5000000	1066325.443	101.69	35.47	153	2	126	136	152
2	1	100	1	5000000	1096972.356	104.62	8.96	137	1	42	78	90
2	1	100	1	5000000	490484.5988	46.78	430.91	3079	112	3010	3070	3078
2	1	100	1	5000000	884594.1325	84.36333	158.44667	1123	38.33333	1059.33333	1094.66667	1106.66667
2	1	100	1	10000000	1140510.949	108.77	14.85	135	1	64	81	87
2	1	100	1	10000000	947149.0813	90.33	76.56	633	11	570	607	631
2	1	100	1	10000000	715307.5823	68.22	242.89	544	194	481	529	541
2	1	100	1	10000000	934322.5375	89.10667	111.43333	437.33333	68.66667	371.66667	405.66667	419.66667
2	1	500	1	500000	127502.2313	60.8	488.46	2285	337	2226	2253	2283
2	1	500	1	500000	210304.9422	100.28	277.16	371	296	336	350	370
2	1	500	1	500000	200240.2883	95.48	293.88	443	299	408	438	442
2	1	500	1	500000	179349.1539	85.52	353.16667	1033	310.66667	990	1013.66667	1031.66667
2	1	500	1	1048576	194666.1476	92.82	303.76	380	318	361	370	377
2	1	500	1	1048576	143967.7512	68.65	422.72	1377	314	1331	1355	1376
2	1	500	1	1048576	203832.0424	97.19	287.56	426	291	356	409	421
2	1	500	1	1048576	180821.9804	86.22	338.01333	727.66667	307.66667	682.66667	711.33333	724.66667
2	1	500	1	2000000	202470.1357	96.55	292.78	531	296	446	510	519
2	1	500	1	2000000	193423.5977	92.23	305.76	442	320	381	407	441
2	1	500	1	2000000	189358.0761	90.29	312.31	517	328	480	515	516
2	1	500	1	2000000	195083.9365	93.02333	303.61667	496.66667	314.66667	435.66667	477.33333	492
2	1	500	1	5000000	145878.9205	69.56	417.12	3053	199	3027	3049	3052
2	1	500	1	5000000	227272.7273	108.37	254.3	367	265	326	338	366
2	1	500	1	5000000	193199.3818	92.12	304.13	614	301	430	570	613
2	1	500	1	5000000	188783.6765	90.01667	325.18333	1344.66667	255	1261	1319	1343.66667
2	1	500	1	10000000	192122.9587	91.61	307.97	450	322	391	435	449
2	1	500	1	10000000	176180.4087	84.01	340.37	577	344	501	562	567
2	1	500	1	10000000	173973.556	82.96	342.21	477	351	429	461	475
2	1	500	1	10000000	180758.9745	86.19333	330.18333	501.33333	339	440.33333	486	497
2	1	1000	1	500000	87077.67329	83.04	347.13	787	322	652	761	786
2	1	1000	1	500000	92867.75631	88.57	323.7	406	337	376	389	401
2	1	1000	1	500000	88683.93047	84.58	340.76	522	339	459	491	518
2	1	1000	1	500000	89543.12002	85.39667	337.19667	571.66667	332.66667	495.66667	547	568.33333
2	1	1000	1	1048576	72982.04642	69.6	421.63	1891	331	1838	1882	1890
2	1	1000	1	1048576	112157.9183	106.96	269.42	690	217	650	686	689
2	1	1000	1	1048576	86745.31575	82.73	342.1	1203	279	1164	1190	1202
2	1	1000	1	1048576	90628.42684	86.43	344.38333	1261.33333	275.66667	1217.33333	1252.66667	1260.33333
2	1	1000	1	2000000	70224.7191	66.97	444	2887	286	2811	2849	2882
2	1	1000	1	2000000	139625.8028	133.16	205.29	292	206	245	272	290
2	1	1000	1	2000000	112132.7652	106.94	262.2	359	272	330	355	358
2	1	1000	1	2000000	107327.7624	102.35667	303.83	1179.33333	254.66667	1128.66667	1158.66667	1176.66667
2	1	1000	1	5000000	97503.90016	92.99	297.56	523	295	381	398	513
2	1	1000	1	5000000	57175.52887	54.53	392.65	3649	343	425	3620	3648
2	1	1000	1	5000000	119789.1711	114.24	253.53	718	222	602	707	716
2	1	1000	1	5000000	91489.53336	87.25333	314.58	1630	286.66667	469.33333	1575	1625.66667
2	1	1000	1	10000000	98444.5757	93.88	311.8	1151	264	1098	1147	1150
2	1	1000	1	10000000	99720.78181	95.1	280.67	749	221	691	747	748
2	1	1000	1	10000000	99443.11854	94.84	302.62	431	311	368	404	430
2	1	1000	1	10000000	99202.82535	94.60667	298.36333	777	265.33333	719	766	776
2	2	100	1	500000	172312.7822	16.43	298.43	21564	1	189	236	248
2	2	100	1	500000	795798.1856	75.89	174.79	874	96	849	862	873
2	2	100	1	500000	641272.2842	61.16	331.15	1400	482	1301	1394	1397
2	2	100	1	500000	536461.084	51.16	268.12333	7946	193	779.66667	830.66667	839.33333
2	2	100	1	1048576	895415.4728	85.39	101.27	471	53	239	351	423
2	2	100	1	1048576	1031565.917	98.38	44.39	258	71	221	252	257
2	2	100	1	1048576	1202790.474	114.71	5.03	142	1	23	50	77
2	2	100	1	1048576	1043257.288	99.49333	50.23	290.33333	41.66667	161	217.66667	252.33333
2	2	100	1	2000000	406636.3045	38.78	505.49	7795	1	138	269	307
2	2	100	1	2000000	497809.6376	47.47	409.78	5315	64	5232	5307	5314
2	2	100	1	2000000	959877.1357	91.54	86.97	902	1	554	763	784
2	2	100	1	2000000	621441.0259	59.26333	334.08	4670.66667	22	1974.66667	2113	2135
2	2	100	1	5000000	878734.6221	83.8	94.55	1109	1	944	1084	1105
2	2	100	1	5000000	737354.3725	70.32	211.29	662	221	580	649	660
2	2	100	1	5000000	669612.9637	63.86	298.2	893	270	621	790	820
2	2	100	1	5000000	761900.6528	72.66	201.34667	888	164	715	841	861.66667
2	2	100	1	10000000	721604.8492	68.82	227.7	1050	201	836	1003	1046
2	2	100	1	10000000	763009.3087	72.77	178.82	875	131	706	837	856
2	2	100	1	10000000	724008.1089	69.05	251.71	1130	179	889	1096	1129
2	2	100	1	10000000	736207.4223	70.21333	219.41	1018.33333	170.33333	810.33333	978.66667	1010.33333
2	2	500	1	500000	179759.1228	85.72	338.67	1213	355	1054	1170	1211
2	2	500	1	500000	170998.632	81.54	347.22	435	368	402	413	430
2	2	500	1	500000	165562.9139	78.95	358.71	942	362	766	926	941
2	2	500	1	500000	172106.8896	82.07	348.2	863.33333	361.66667	740.66667	836.33333	860.66667
2	2	500	1	1048576	166889.1856	79.58	355.22	734	366	416	726	733
2	2	500	1	1048576	113365.8315	54.06	542.95	3241	362	2975	3187	3239
2	2	500	1	1048576	256344.527	122.23	204	1167	174	236	1164	1166
