Replication Factor	Partition	Message Size	Acks	Batch Size	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
2	2	1000	1	16384	103605.4704	98.81	287.53	1036	274	871	994	1035
2	2	1000	1	16384	83598.06053	79.73	355.82	539	360	485	502	537
2	2	1000	1	16384	72170.90069	68.83	429	1326	385	1219	1297	1319
2	2	1000	1	16384	86458.14386	82.45667	357.45	967	339.66667	858.33333	931	963.66667
2	2	1000	1	50000	76863.95081	73.3	392.03	496	412	463	475	489
2	2	1000	1	50000	79554.49483	75.87	377.57	983	386	478	892	976
2	2	1000	1	50000	69280.86463	66.07	440.56	1816	362	1682	1798	1814
2	2	1000	1	50000	75233.10342	71.74667	403.38667	1098.33333	386.66667	874.33333	1055	1093
2	2	1000	1	100000	67294.75101	64.18	450.3	2321	348	1460	2288	2318
2	2	1000	1	100000	101030.5112	96.35	291.13	1108	287	961	1070	1105
2	2	1000	1	100000	90481.36084	86.29	333.13	677	345	563	662	674
2	2	1000	1	100000	86268.87435	82.27333	358.18667	1368.66667	326.66667	994.66667	1340	1365.66667
2	2	1000	1	200000	83236.22441	79.38	358.23	473	377	434	457	471
2	2	1000	1	200000	81063.55383	77.31	367.61	505	377	470	482	503
2	2	1000	1	200000	74872.71638	71.4	401.86	606	430	493	583	597
2	2	1000	1	200000	79724.16487	76.03	375.9	528	394.66667	465.66667	507.33333	523.66667
2	2	1000	1	500000	74371.56032	70.93	404.58	572	413	514	537	570
2	2	1000	1	500000	74327.3376	70.88	399.77	829	382	802	823	828
2	2	1000	1	500000	77041.60247	73.47	392.15	519	404	467	490	513
2	2	1000	1	500000	75246.83346	71.76	398.83333	640	399.66667	594.33333	616.66667	637
2	5	100	1	16384	90468.26373	8.63	36.94	49531	12	126	172	186
2	5	100	1	16384	1134301.27	108.18	10.9	144	2	19	32	43
2	5	100	1	16384	1211533.802	115.54	3.45	144	2	21	51	60
2	5	100	1	16384	812101.112	77.45	17.09667	16606.33333	5.33333	55.33333	85	96.33333
2	5	100	1	50000	915750.9158	87.33	97.96	1511	2	1171	1312	1367
2	5	100	1	50000	1206563.707	115.07	7.41	160	2	35	129	158
2	5	100	1	50000	1251564.456	119.36	2.36	139	1	7	14	33
2	5	100	1	50000	1124626.359	107.25333	35.91	603.33333	1.66667	404.33333	485	519.33333
2	5	100	1	100000	1250625.313	119.27	5.98	156	1	26	50	73
2	5	100	1	100000	984058.2562	93.85	90.21	971	2	385	512	529
2	5	100	1	100000	855139.3877	81.55	148.48	839	113	777	799	816
2	5	100	1	100000	1029940.986	98.22333	81.55667	655.33333	38.66667	396	453.66667	472.66667
2	5	100	1	200000	575175.4285	54.85	380.45	2174	528	853	1883	1940
2	5	100	1	200000	615687.7232	58.72	320.21	2008	1	5	19	34
2	5	100	1	200000	727272.7273	69.36	253.82	756	470	722	749	755
2	5	100	1	200000	639378.6263	60.97667	318.16	1646	333	526.66667	883.66667	909.66667
2	5	100	1	500000	668181.2107	63.72	279.62	2241	1	9	105	136
2	5	100	1	500000	639386.1893	60.98	309.94	1957	1	6	26	57
2	5	100	1	500000	638651.1687	60.91	296.36	1886	68	159	753	768
2	5	100	1	500000	648739.5229	61.87	295.30667	2028	23.33333	58	294.66667	320.33333
2	5	500	1	16384	145243.2825	69.26	400.53	834	466	803	824	831
2	5	500	1	16384	146028.0374	69.63	396.01	1057	380	828	1035	1056
2	5	500	1	16384	148323.9395	70.73	390.69	892	487	754	867	889
2	5	500	1	16384	146531.7531	69.87333	395.74333	927.66667	444.33333	795	908.66667	925.33333
2	5	500	1	50000	155327.7415	74.07	371.7	1018	463	749	930	1008
2	5	500	1	50000	144300.1443	68.81	409.24	1362	381	1225	1336	1360
2	5	500	1	50000	171880.3713	81.96	326.62	725	411	700	711	725
2	5	500	1	50000	157169.419	74.94667	369.18667	1035	418.33333	891.33333	992.33333	1031
2	5	500	1	100000	158629.4416	75.64	348.64	1208	309	776	1133	1206
2	5	500	1	100000	144864.5516	69.08	389.59	865	465	801	834	862
2	5	500	1	100000	114116.1703	54.41	518.72	2636	510	2518	2588	2630
2	5	500	1	100000	139203.3878	66.37667	418.98333	1569.66667	428	1365	1518.33333	1566
2	5	500	1	200000	148654.6752	70.88	377.07	910	510	709	871	886
2	5	500	1	200000	154607.2975	73.72	354.27	815	459	744	777	813
2	5	500	1	200000	146627.566	69.92	373.44	811	471	765	800	807
2	5	500	1	200000	149963.1796	71.50667	368.26	845.33333	480	739.33333	816	835.33333
2	5	500	1	500000	139781.9402	66.65	365.24	1956	80	1795	1890	1943
2	5	500	1	500000	150670.4837	71.85	355.62	1547	172	1107	1443	1522
2	5	500	1	500000	147950.8803	70.55	357.56	1893	123	1557	1659	1825
2	5	500	1	500000	146134.4347	69.68333	359.47333	1798.66667	125	1486.33333	1664	1763.33333
2	5	1000	1	16384	75551.52614	72.05	402.15	1486	485	1322	1457	1484
2	5	1000	1	16384	89557.58553	85.41	325.27	675	390	650	668	674
2	5	1000	1	16384	82617.31659	78.79	354.31	739	429	713	727	735
2	5	1000	1	16384	82575.47609	78.75	360.57667	966.66667	434.66667	895	950.66667	964.33333
2	5	1000	1	50000	71418.3688	68.11	417.37	931	576	756	860	930
2	5	1000	1	50000	77184.31615	73.61	377.48	818	448	774	792	816
2	5	1000	1	50000	70175.4386	66.92	421.93	1223	449	874	1142	1220
2	5	1000	1	50000	72926.04118	69.54667	405.59333	990.66667	491	801.33333	931.33333	988.66667
2	5	1000	1	100000	73056.69199	69.67	404.61	848	501	781	814	826
2	5	1000	1	100000	73953.55717	70.53	396.36	1542	314	1102	1468	1537
2	5	1000	1	100000	75861.02261	72.35	386.44	781	509	748	760	772
2	5	1000	1	100000	74290.42392	70.85	395.80333	1057	441.33333	877	1014	1045
2	5	1000	1	200000	73324.53439	69.93	395.71	837	510	775	812	825
2	5	1000	1	200000	74008.28893	70.58	391.3	1152	457	760	1030	1133
2	5	1000	1	200000	76022.50266	72.5	385.03	769	536	704	733	763
2	5	1000	1	200000	74451.77533	71.00333	390.68	919.33333	501	746.33333	858.33333	907
2	5	1000	1	500000	79719.38775	76.03	334.24	1795	68	1646	1728	1768
2	5	1000	1	500000	77543.42432	73.95	353.44	2313	110	1766	2113	2284
2	5	1000	1	500000	75815.01137	72.3	352.86	2027	76	1738	1868	2012
2	5	1000	1	500000	77692.60782	74.09333	346.84667	2045	84.66667	1716.66667	1903	2021.33333
5	1	100	1	16384	280678.1183	26.77	1014.11	2662	814	2126	2493	2636
5	1	100	1	16384	434744.8048	41.46	641.69	2106	486	1988	2060	2103
5	1	100	1	16384	553342.1868	52.77	405.1	1108	420	844	1018	1103
5	1	100	1	16384	422921.7033	40.33333	686.96667	1958.66667	573.33333	1652.66667	1857	1947.33333
5	1	100	1	50000	142710.3551	13.61	1968.93	21500	85	21394	21451	21482
5	1	100	1	50000	1025220.422	97.77	34.19	229	2	182	224	228
5	1	100	1	50000	551876.3797	52.63	418.13	744	485	690	724	743
5	1	100	1	50000	573269.0524	54.67	807.08333	7491	190.66667	7422	7466.33333	7484.33333
5	1	100	1	100000	459770.1149	43.85	531.18	1000	628	721	943	996
5	1	100	1	100000	457707.7993	43.65	551.24	977	614	928	945	974
5	1	100	1	100000	498504.4865	47.54	507.39	759	575	660	728	753
5	1	100	1	100000	471994.1336	45.01333	529.93667	912	605.66667	769.66667	872	907.66667
5	1	100	1	200000	402803.5124	38.41	654.91	2395	563	2255	2346	2391
5	1	100	1	200000	570971.794	54.45	352.47	940	456	789	922	938
5	1	100	1	200000	434858.2362	41.47	585.99	1796	555	1639	1736	1781
5	1	100	1	200000	469544.5142	44.77667	531.12333	1710.33333	524.66667	1561	1668	1703.33333
5	1	100	1	500000	459896.9831	43.86	533.35	988	605	821	935	986
5	1	100	1	500000	455996.352	43.49	544.49	2248	502	2116	2195	2233
5	1	100	1	500000	507253.7283	48.38	475.74	750	557	697	720	747
5	1	100	1	500000	474382.3545	45.24333	517.86	1328.66667	554.66667	1211.33333	1283.33333	1322
5	1	500	1	16384	123946.4551	59.1	497.96	921	522	691	892	918
5	1	500	1	16384	110766.5042	52.82	546.44	712	572	664	687	711
5	1	500	1	16384	97770.82519	46.62	627.08	2062	557	1977	2021	2060
5	1	500	1	16384	110827.9282	52.84667	557.16	1231.66667	550.33333	1110.66667	1200	1229.66667
5	1	500	1	50000	116468.6699	55.54	517.78	705	552	615	687	700
5	1	500	1	50000	105285.3232	50.2	579.21	1608	538	1550	1576	1607
5	1	500	1	50000	108178.2778	51.58	559.94	878	603	671	845	862
5	1	500	1	50000	109977.4237	52.44	552.31	1063.66667	564.33333	945.33333	1036	1056.33333
5	1	500	1	100000	108365.8431	51.67	558.93	707	586	632	654	678
5	1	500	1	100000	97210.07096	46.35	629.59	1443	612	1361	1396	1410
5	1	500	1	100000	105797.7148	50.45	575.97	1036	613	899	984	1029
5	1	500	1	100000	103791.2096	49.49	588.16333	1062	603.66667	964	1011.33333	1039
5	1	500	1	200000	92962.72195	44.33	656.14	3831	448	3739	3814	3830
5	1	500	1	200000	107480.6535	51.25	562.34	1420	539	1356	1395	1418
5	1	500	1	200000	111222.3334	53.03	540.59	925	581	683	873	923
5	1	500	1	200000	103888.5696	49.53667	586.35667	2058.66667	522.66667	1926	2027.33333	2057
5	1	500	1	500000	98853.3017	47.14	618.08	942	626	829	869	898
5	1	500	1	500000	93905.53104	44.78	645.91	2431	555	2345	2395	2417
5	1	500	1	500000	104909.7776	50.02	566.07	1144	546	1023	1092	1142
5	1	500	1	500000	99222.87011	47.31333	610.02	1505.66667	575.66667	1399	1452	1485.66667
5	1	1000	1	16384	63532.40153	60.59	481.83	1101	464	962	1071	1098
5	1	1000	1	16384	56734.36968	54.11	540.88	725	553	654	700	715
5	1	1000	1	16384	5284.350923	5.04	6126.46	56309	626	49858	54477	56044
5	1	1000	1	16384	41850.37404	39.91333	2383.05667	19378.33333	547.66667	17158	18749.33333	19285.66667
5	1	1000	1	50000	6341.877957	6.05	5045.96	27759	1676	23710	27060	27373
5	1	1000	1	50000	4926.739385	4.7	6380.39	27251	6940	23363	27164	27237
5	1	1000	1	50000	18124.47892	17.28	1795.34	9341	129	7364	8835	9124
5	1	1000	1	50000	9797.69875	9.34333	4407.23	21450.33333	2915	18145.66667	21019.66667	21244.66667
5	1	1000	1	100000	8710.801394	8.31	3629.93	26974	641	23964	26860	26972
5	1	1000	1	100000	7003.97826	6.68	4559.14	30394	2783	30331	30376	30391
5	1	1000	1	100000	7336.218913	7	4471.59	19963	4382	18031	19639	19916
5	1	1000	1	100000	7683.66619	7.33	4220.22	25777	2602	24108.66667	25625	25759.66667
5	1	1000	1	200000	13453.8801	12.83	2287.03	5060	1834	4785	4998	5052
5	1	1000	1	200000	7894.778394	7.53	4142.3	30050	2882	29935	30037	30046
5	1	1000	1	200000	8305.371915	7.92	2833.99	20221	2830	9138	11180	20212
5	1	1000	1	200000	9884.6768	9.42667	3087.77333	18443.66667	2515.33333	14619.33333	15405	18436.66667
5	1	1000	1	500000	39215.68628	37.4	786.96	6192	403	3783	6103	6182
5	1	1000	1	500000	9486.226	9.05	3466.07	14319	3469	13378	13920	14218
5	1	1000	1	500000	9478.313618	9.04	3469.54	28193	2057	24655	27851	28185
5	1	1000	1	500000	19393.40863	18.49667	2574.19	16234.66667	1976.33333	13938.66667	15958	16195
5	2	100	1	16384	205625.9253	19.61	1218.53	7562	1255	2961	6864	7235
5	2	100	1	16384	501554.8199	47.83	547.56	1520	159	866	1211	1238
5	2	100	1	16384	361873.0549	34.51	715.33	1771	442	905	1020	1029
5	2	100	1	16384	356351.2667	33.98333	827.14	3617.66667	618.66667	1577.33333	3031.66667	3167.33333
5	2	100	1	50000	430070.5316	41.01	588.06	1058	698	809	873	957
5	2	100	1	50000	459221.1609	43.79	555.96	1095	582	707	756	792
5	2	100	1	50000	444247.0013	42.37	578.99	1094	657	769	1023	1088
5	2	100	1	50000	444512.8979	42.39	574.33667	1082.33333	645.66667	761.66667	884	945.66667
5	2	100	1	100000	394726.4546	37.64	664.8	1808	1359	1737	1773	1806
5	2	100	1	100000	455871.6266	43.48	544.46	1467	541	1167	1299	1465
5	2	100	1	100000	478194.3382	45.6	531.7	1283	515	1193	1239	1264
5	2	100	1	100000	442930.8064	42.24	580.32	1519.33333	805	1365.66667	1437	1511.66667
5	2	100	1	200000	458253.139	43.7	584.26	757	626	702	721	748
5	2	100	1	200000	430255.5718	41.03	593.89	927	745	868	889	895
5	2	100	1	200000	406636.3045	38.78	636.41	2285	549	1954	2087	2112
5	2	100	1	200000	431715.0051	41.17	604.85333	1323	640	1174.66667	1232.33333	1251.66667
5	2	100	1	500000	346764.6855	33.07	738.38	2419	1364	2289	2397	2414
5	2	100	1	500000	433651.3443	41.36	570.33	1367	483	854	925	969
5	2	100	1	500000	366005.4169	34.9	693.16	2677	775	2398	2602	2638
5	2	100	1	500000	382140.4822	36.44333	667.29	2154.33333	874	1847	1974.66667	2007
5	2	500	1	16384	106213.4891	50.65	566.96	1731	517	1656	1712	1727
5	2	500	1	16384	104602.5105	49.88	578.49	764	584	680	697	722
5	2	500	1	16384	90719.40488	43.26	674.18	970	717	792	906	917
5	2	500	1	16384	100511.8015	47.93	606.54333	1155	606	1042.66667	1105	1122
5	2	500	1	50000	88237.88935	42.08	672.99	1818	664	928	1258	1317
5	2	500	1	50000	78088.39606	37.24	778.42	4151	599	3985	4100	4150
5	2	500	1	50000	128799.5878	61.42	460.98	670	511	624	645	654
5	2	500	1	50000	98375.29108	46.91333	637.46333	2213	591.33333	1845.66667	2001	2040.33333
5	2	500	1	100000	94580.53533	45.1	639.89	1054	705	852	1014	1053
5	2	500	1	100000	87619.38141	41.78	682.36	1894	631	1844	1882	1893
5	2	500	1	100000	95066.07092	45.33	626.75	1426	651	1351	1397	1425
5	2	500	1	100000	92421.99588	44.07	649.66667	1458	662.33333	1349	1431	1457
5	2	500	1	200000	79821.20051	38.06	748.44	3977	1	1865	1950	1990
5	2	500	1	200000	101081.5728	48.2	578.12	1315	708	1230	1270	1279
5	2	500	1	200000	100623.868	47.98	593.81	866	621	758	842	864
5	2	500	1	200000	93842.21377	44.74667	640.12333	2052.66667	443.33333	1284.33333	1354	1377.66667
5	2	500	1	500000	75843.76185	36.17	789.87	1610	544	1335	1524	1609
5	2	500	1	500000	65457.87786	31.21	942.69	6898	400	6594	6791	6862
5	2	500	1	500000	122085.2155	58.21	456.47	1265	346	475	521	560
5	2	500	1	500000	87795.6184	41.86333	729.67667	3257.66667	430	2801.33333	2945.33333	3010.33333
5	2	1000	1	16384	55654.49688	53.08	544.94	1134	511	928	1091	1120
5	2	1000	1	16384	4189.99095	4	5847.89	65220	646	43868	62252	64930
5	2	1000	1	16384	2186.949162	2.09	14872.5	49545	9811	40798	49123	49506
5	2	1000	1	16384	20677.14566	19.72333	7088.44333	38633	3656	28531.33333	37488.66667	38518.66667
5	2	1000	1	50000	6803.831918	6.49	4322.9	28439	117	21189	27578	28401
5	2	1000	1	50000	3808.18913	3.63	8502.08	36942	5066	25450	36003	36865
5	2	1000	1	50000	3737.982387	3.56	8650.05	52214	266	34381	51576	52119
5	2	1000	1	50000	4783.33448	4.56	7158.34333	39198.33333	1816.33333	27006.66667	38385.66667	39128.33333
5	2	1000	1	100000	3846.656871	3.67	7231.46	29171	2325	19047	21794	27863
5	2	1000	1	100000	4691.443745	4.47	6899.97	37051	56	31822	36131	36793
5	2	1000	1	100000	8083.812973	7.71	3968.97	34369	1377	25165	30002	32805
5	2	1000	1	100000	5540.63786	5.28333	6033.46667	33530.33333	1252.66667	25344.66667	29309	32487
5	2	1000	1	200000	6394.761411	6.1	4826.41	15341	4345	13230	14307	14997
5	2	1000	1	200000	5757.582736	5.49	5086.67	41479	1549	37915	40813	41452
5	2	1000	1	200000	21654.39584	20.65	1293.99	4397	660	3971	4236	4370
5	2	1000	1	200000	11268.91333	10.74667	3735.69	20405.66667	2184.66667	18372	19785.33333	20273
5	2	1000	1	500000	5755.859465	5.49	5616.39	60264	962	36806	60260	60263
5	2	1000	1	500000	15532.29163	14.81	1938.36	5571	250	4824	5358	5565
5	2	1000	1	500000	15230.90045	14.53	1995.42	6088	286	5380	5637	6081
5	2	1000	1	500000	12173.01718	11.61	3183.39	23974.33333	499.33333	15670	23751.66667	23969.66667
5	5	100	1	16384	273074.8225	26.04	112.68	13167	49	340	357	373
5	5	100	1	16384	585754.4517	55.86	377.63	1016	361	954	995	1010
5	5	100	1	16384	344115.6228	32.82	796.76	1116	923	1029	1063	1108
5	5	100	1	16384	400981.6324	38.24	429.02333	5099.66667	444.33333	774.33333	805	830.33333
5	5	100	1	50000	366139.4259	34.92	748.56	1952	713	1857	1927	1949
5	5	100	1	50000	402446.877	38.38	664.76	1126	737	796	1077	1124
5	5	100	1	50000	363372.093	34.65	749.13	3280	660	3108	3241	3272
5	5	100	1	50000	377319.4653	35.98333	720.81667	2119.33333	703.33333	1920.33333	2081.66667	2115
5	5	100	1	100000	461552.6632	44.02	534.01	780	638	739	755	769
5	5	100	1	100000	375713.8563	35.83	712.57	2672	700	2546	2630	2670
5	5	100	1	100000	445117.0658	42.45	579.33	1076	640	863	992	1060
5	5	100	1	100000	427461.1951	40.76667	608.63667	1509.33333	659.33333	1382.66667	1459	1499.66667
5	5	100	1	200000	308337.4445	29.41	892.19	5044	755	4737	4953	5005
5	5	100	1	200000	443537.6563	42.3	548.12	1341	608	1238	1295	1314
5	5	100	1	200000	366380.8896	34.94	726.28	1361	781	1274	1342	1352
5	5	100	1	200000	372751.9968	35.55	722.19667	2582	714.66667	2416.33333	2530	2557
5	5	100	1	500000	335818.3894	32.03	802.59	2235	791	2010	2160	2231
5	5	100	1	500000	309655.0443	29.53	870.09	3885	727	3594	3828	3869
5	5	100	1	500000	378129.0176	36.06	676.93	1623	676	1332	1477	1586
5	5	100	1	500000	341200.8171	32.54	783.20333	2581	731.33333	2312	2488.33333	2562
5	5	500	1	16384	100361.3007	47.86	604.35	1460	591	1047	1355	1458
5	5	500	1	16384	84189.25745	40.14	727.87	873	769	835	852	866
5	5	500	1	16384	70259.25666	33.5	860.02	3527	742	3346	3497	3515
5	5	500	1	16384	84936.60493	40.5	730.74667	1953.33333	700.66667	1742.66667	1901.33333	1946.33333
5	5	500	1	50000	104602.5105	49.88	580.22	749	629	717	743	746
5	5	500	1	50000	84731.40146	40.4	729.19	1706	706	1628	1671	1703
5	5	500	1	50000	87382.03425	41.67	700.83	892	734	848	862	884
5	5	500	1	50000	92238.64872	43.98333	670.08	1115.66667	689.66667	1064.33333	1092	1111
5	5	500	1	100000	70967.28408	33.84	809.86	2470	775	842	2439	2467
5	5	500	1	100000	88409.51286	42.16	694.98	2247	632	2163	2219	2226
5	5	500	1	100000	89047.19501	42.46	687.67	1450	663	1410	1439	1444
5	5	500	1	100000	82807.99732	39.48667	730.83667	2055.66667	690	1471.66667	2032.33333	2045.66667
5	5	500	1	200000	80353.55565	38.32	762.66	1633	750	1521	1571	1631
5	5	500	1	200000	76103.50076	36.29	812.8	2365	735	2239	2327	2362
5	5	500	1	200000	75522.99675	36.01	805.63	4610	551	4516	4579	4593
5	5	500	1	200000	77326.68439	36.87333	793.69667	2869.33333	678.66667	2758.66667	2825.66667	2862
5	5	500	1	500000	86610.08141	41.3	700.78	1070	715	972	1025	1065
5	5	500	1	500000	74228.0285	35.39	821.85	1461	809	1372	1416	1458
5	5	500	1	500000	79120.18356	37.73	777.32	1066	804	975	1027	1047
5	5	500	1	500000	79986.09783	38.14	766.65	1199	776	1106.33333	1156	1190
5	5	1000	1	16384	45871.55963	43.75	669.66	1176	696	1067	1144	1175
5	5	1000	1	16384	38390.66339	36.61	818.82	5178	496	4906	5107	5155
5	5	1000	1	16384	2012.955381	1.92	15874.12	54757	15171	48260	53910	54522
5	5	1000	1	16384	28758.3928	27.42667	5787.53333	20370.33333	5454.33333	18077.66667	20053.66667	20284
5	5	1000	1	50000	5506.547285	5.25	5665.6	23924	4021	21041	23533	23850
5	5	1000	1	50000	4826.580947	4.6	6478.88	37309	4321	36213	36912	37149
5	5	1000	1	50000	3882.620614	3.7	8402.09	37398	8444	31008	35645	36971
5	5	1000	1	50000	4738.58295	4.51667	6848.85667	32877	5595.33333	29420.66667	32030	32656.66667
5	5	1000	1	100000	10442.7736	9.96	3133.04	18171	800	16633	18057	18158
5	5	1000	1	100000	5076.812168	4.84	6484	35324	6327	34760	35023	35287
5	5	1000	1	100000	4800.399393	4.58	6857.14	38208	6376	37386	38185	38206
5	5	1000	1	100000	6773.32839	6.46	5491.39333	30567.66667	4501	29593	30421.66667	30550.33333
5	5	1000	1	200000	11497.42458	10.96	2667.77	6870	691	6067	6532	6824
5	5	1000	1	200000	7388.361852	7.05	4440.67	39862	671	38120	39844	39858
5	5	1000	1	200000	7105.603479	6.78	4526.87	7001	5437	6547	6794	6973
5	5	1000	1	200000	8663.79664	8.26333	3878.43667	17911	2266.33333	16911.33333	17723.33333	17885
5	5	1000	1	500000	10793.07516	10.29	3042.23	32541	359	32221	32536	32540
5	5	1000	1	500000	13699.38079	13.06	2212.9	5127	1351	4613	4789	5060
5	5	1000	1	500000	10630.60765	10.14	3085.01	23074	541	22991	23038	23067
5	5	1000	1	500000	11707.68787	11.16333	2780.04667	20247.33333	750.33333	19941.66667	20121	20222.33333
