Replication Factor	Partition	Message Size	Acks	Linger Ms	Max Request Size	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
1	1	500	0	5	10000000	188501.4138	89.88	310.35	435	329	384	415	433
1	1	500	0	5	10000000	180635.8382	86.13	323.37	505	341	422	477	500
1	1	500	0	5	10000000	188598.0286	89.92667	310.17333	557	328	425.66667	537	554.66667
1	1	1000	0	0	1048576	54722.55664	52.19	571.66	4496	321	4361	4469	4474
1	1	1000	0	0	1048576	140845.0704	134.32	203.87	487	188	359	472	487
1	1	1000	0	0	1048576	119303.2689	113.78	247.18	343	257	318	335	343
1	1	1000	0	0	1048576	104956.9653	100.09667	340.90333	1775.33333	255.33333	1679.33333	1758.66667	1768
1	1	1000	0	0	5000000	101378.751	96.68	296.66	382	297	355	371	380
1	1	1000	0	0	5000000	89221.9843	85.09	336.22	442	339	419	429	439
1	1	1000	0	0	5000000	87305.74472	83.26	344.51	493	352	415	483	492
1	1	1000	0	0	5000000	92635.49334	88.34333	325.79667	439	329.33333	396.33333	427.66667	437
1	1	1000	0	0	10000000	88778.40909	84.67	337.02	677	349	558	654	676
1	1	1000	0	0	10000000	87966.22097	83.89	341.69	1097	361	1036	1082	1096
1	1	1000	0	0	10000000	90843.02326	86.63	328.55	657	337	468	606	648
1	1	1000	0	0	10000000	89195.88444	85.06333	335.75333	810.33333	349	687.33333	780.66667	806.66667
1	1	1000	0	2	1048576	91257.52875	87.03	330.43	1014	329	869	977	1013
1	1	1000	0	2	1048576	89782.7258	85.62	332.36	543	342	420	536	542
1	1	1000	0	2	1048576	89190.15341	85.06	339.77	981	342	834	966	978
1	1	1000	0	2	1048576	90076.80265	85.90333	334.18667	846	337.66667	707.66667	826.33333	844.33333
1	1	1000	0	2	5000000	92644.06152	88.35	323.77	474	337	401	457	469
1	1	1000	0	2	5000000	68315.34363	65.15	451.5	2978	288	2888	2943	2977
1	1	1000	0	2	5000000	108932.4619	103.89	268.99	677	278	452	614	667
1	1	1000	0	2	5000000	89963.95567	85.79667	348.08667	1376.33333	301	1247	1338	1371
1	1	1000	0	2	10000000	64574.45435	61.58	480.44	4022	239	3717	3995	4021
1	1	1000	0	2	10000000	126614.3327	120.75	231.33	335	235	301	315	333
1	1	1000	0	2	10000000	80218.19349	76.5	380.55	2565	249	2493	2535	2562
1	1	1000	0	2	10000000	90468.99352	86.27667	364.10667	2307.33333	241	2170.33333	2281.66667	2305.33333
1	1	1000	0	5	1048576	127258.8445	121.36	230.22	312	239	289	304	312
1	1	1000	0	5	1048576	88746.89386	84.64	344.06	1528	253	1438	1505	1526
1	1	1000	0	5	1048576	111532.4559	106.37	261.97	410	271	335	381	406
1	1	1000	0	5	1048576	109179.3981	104.12333	278.75	750	254.33333	687.33333	730	748
1	1	1000	0	5	5000000	100603.6217	95.94	302.64	743	305	529	685	709
1	1	1000	0	5	5000000	94589.48165	90.21	313.43	515	328	451	495	509
1	1	1000	0	5	5000000	71839.08046	68.51	338.84	1812	355	423	474	1805
1	1	1000	0	5	5000000	89010.72795	84.88667	318.30333	1023.33333	329.33333	467.66667	551.33333	1007.66667
1	1	1000	0	5	10000000	97904.8365	93.37	300.71	457	306	403	435	453
1	1	1000	0	5	10000000	96525.09653	92.05	308.03	809	312	596	769	808
1	1	1000	0	5	10000000	71839.08046	68.51	428.81	2750	186	2716	2741	2748
1	1	1000	0	5	10000000	88756.33783	84.64333	345.85	1338.66667	268	1238.33333	1315	1336.33333
1	2	100	0	0	1048576	208707.2672	19.9	27.39	19500	0	317	414	428
1	2	100	0	0	1048576	1141552.511	108.87	0.31	137	0	1	2	8
1	2	100	0	0	1048576	1277139.208	121.8	0.38	138	0	1	4	20
1	2	100	0	0	1048576	875799.6623	83.52333	9.36	6591.66667	0	106.33333	140	152
1	2	100	0	0	5000000	1207437.817	115.15	9.7	264	0	74	218	259
1	2	100	0	0	5000000	1160092.807	110.64	0.42	134	0	1	5	24
1	2	100	0	0	5000000	1185677.022	113.07	0.4	135	0	1	5	15
1	2	100	0	0	5000000	1184402.549	112.95333	3.50667	177.66667	0	25.33333	76	99.33333
1	2	100	0	0	10000000	1162250.116	110.84	0.36	144	0	1	3	22
1	2	100	0	0	10000000	1189626.457	113.45	0.32	135	0	1	3	13
1	2	100	0	0	10000000	1103509.159	105.24	29.81	501	0	356	466	496
1	2	100	0	0	10000000	1151795.244	109.84333	10.16333	260	0	119.33333	157.33333	177
1	2	100	0	2	1048576	1422879.909	135.7	0.25	137	0	1	2	9
1	2	100	0	2	1048576	1319957.761	125.88	11.22	314	0	109	218	306
1	2	100	0	2	1048576	1236399.604	117.91	36.74	669	0	499	629	665
1	2	100	0	2	1048576	1326412.425	126.49667	16.07	373.33333	0	203	283	326.66667
1	2	100	0	2	5000000	1397038.279	133.23	0.24	139	0	1	2	10
1	2	100	0	2	5000000	1450536.699	138.33	0.2	135	0	1	1	7
1	2	100	0	2	5000000	767577.5253	73.2	177.07	578	71	545	558	570
1	2	100	0	2	5000000	1205050.834	114.92	59.17	284	23.66667	182.33333	187	195.66667
1	2	100	0	2	10000000	563126.4782	53.7	402.81	1509	446	1430	1484	1508
1	2	100	0	2	10000000	740411.6689	70.61	218.92	978	170	756	926	969
1	2	100	0	2	10000000	699202.9087	66.68	268.29	480	297	463	471	477
1	2	100	0	2	10000000	667580.3519	63.66333	296.67333	989	304.33333	883	960.33333	984.66667
1	2	100	0	5	1048576	713877.7841	68.08	254.16	887	251	764	871	886
1	2	100	0	5	1048576	718597.2981	68.53	178.58	632	156	438	609	626
1	2	100	0	5	1048576	725058.0046	69.15	263.29	459	308	431	440	456
1	2	100	0	5	1048576	719177.6956	68.58667	232.01	659.33333	238.33333	544.33333	640	656
1	2	100	0	5	5000000	696767.0011	66.45	300.04	700	325	571	685	697
1	2	100	0	5	5000000	752105.8965	71.73	213.01	450	186	426	435	446
1	2	100	0	5	5000000	591575.9584	56.42	295.44	2613	100	2494	2593	2610
1	2	100	0	5	5000000	680149.6187	64.86667	269.49667	1254.33333	203.66667	1163.66667	1237.66667	1251
1	2	100	0	5	10000000	859697.3865	81.99	52.44	235	34	186	228	234
1	2	100	0	5	10000000	774593.3385	73.87	126.56	775	78	633	748	770
1	2	100	0	5	10000000	729288.2147	69.55	219.94	488	178	461	478	486
1	2	100	0	5	10000000	787859.6466	75.13667	132.98	499.33333	96.66667	426.66667	484.66667	496.66667
1	2	500	0	0	1048576	164230.5797	78.31	361.5	574	381	515	535	570
1	2	500	0	0	1048576	164015.0894	78.21	357.06	483	382	442	469	480
1	2	500	0	0	1048576	163025.7581	77.74	359.96	1094	380	911	1070	1094
1	2	500	0	0	1048576	163757.1424	78.08667	359.50667	717	381	622.66667	691.33333	714.66667
1	2	500	0	0	5000000	159464.2003	76.04	377.34	584	375	508	569	583
1	2	500	0	0	5000000	169033.1305	80.6	345.8	821	368	681	774	820
1	2	500	0	0	5000000	176460.2082	84.14	329.05	511	367	476	494	505
1	2	500	0	0	5000000	168319.1797	80.26	350.73	638.66667	370	555	612.33333	636
1	2	500	0	0	10000000	148389.9688	70.76	408.47	1725	325	1674	1699	1724
1	2	500	0	0	10000000	179629.9623	85.65	316.85	682	341	477	635	682
1	2	500	0	0	10000000	172711.5717	82.36	340.31	618	366	478	584	612
1	2	500	0	0	10000000	166910.5009	79.59	355.21	1008.33333	344	876.33333	972.66667	1006
1	2	500	0	2	1048576	173460.5377	82.71	340.17	841	335	703	821	840
1	2	500	0	2	1048576	174216.0279	83.07	336.53	541	368	427	528	540
1	2	500	0	2	1048576	173882.803	82.91	339.62	697	370	525	681	694
1	2	500	0	2	1048576	173853.1229	82.89667	338.77333	693	357.66667	551.66667	676.66667	691.33333
1	2	500	0	2	5000000	112145.3404	53.48	547.73	3462	380	3325	3431	3458
1	2	500	0	2	5000000	234631.6283	111.88	240.96	577	248	513	558	575
1	2	500	0	2	5000000	168010.7527	80.11	355.19	1643	293	1587	1613	1642
1	2	500	0	2	5000000	171595.9071	81.82333	381.29333	1894	307	1808.33333	1867.33333	1891.66667
1	2	500	0	2	10000000	196386.4886	93.64	298.87	382	323	368	374	379
1	2	500	0	2	10000000	175284.8379	83.58	336.87	801	368	697	787	799
1	2	500	0	2	10000000	171115.6742	81.59	342.31	785	359	714	765	784
1	2	500	0	2	10000000	180929.0002	86.27	326.01667	656	350	593	642	654
1	2	500	0	5	1048576	163800.1638	78.11	360.35	530	383	448	505	512
1	2	500	0	5	1048576	164446.6371	78.41	362.31	447	392	424	431	442
1	2	500	0	5	1048576	158177.7918	75.43	368.66	506	385	475	492	502
1	2	500	0	5	1048576	162141.5309	77.31667	363.77333	494.33333	386.66667	449	476	485.33333
1	2	500	0	5	5000000	104898.7727	50.02	590.78	5274	258	5150	5244	5274
1	2	500	0	5	5000000	224315.8367	106.96	251.5	1211	254	875	1184	1192
1	2	500	0	5	5000000	191204.5889	91.17	306.34	424	327	384	401	420
1	2	500	0	5	5000000	173473.0661	82.71667	382.87333	2303	279.66667	2136.33333	2276.33333	2295.33333
1	2	500	0	5	10000000	176366.843	84.1	332.2	679	340	482	655	679
1	2	500	0	5	10000000	91911.76471	43.83	682.08	6960	318	6780	6915	6959
1	2	500	0	5	10000000	271517.7844	129.47	208.52	623	203	469	593	599
1	2	500	0	5	10000000	179932.1307	85.8	407.6	2754	287	2577	2721	2745.66667
1	2	1000	0	0	1048576	51921.07996	49.52	593.49	1574	571	1342	1539	1573
1	2	1000	0	0	1048576	64441.29398	61.46	479.05	1000	481	899	971	999
1	2	1000	0	0	1048576	85940.18563	81.96	352.76	1520	196	1498	1512	1519
1	2	1000	0	0	1048576	67434.18652	64.31333	475.1	1364.66667	416	1246.33333	1340.66667	1363.66667
1	2	1000	0	0	5000000	178762.9603	170.48	155.62	473	130	435	467	473
1	2	1000	0	0	5000000	138888.8889	132.45	213.73	421	218	355	418	421
1	2	1000	0	0	5000000	120048.0192	114.49	241.55	352	243	319	341	349
1	2	1000	0	0	5000000	145899.9561	139.14	203.63333	415.33333	197	369.66667	408.66667	414.33333
1	2	1000	0	0	10000000	100583.3836	95.92	296.64	568	298	419	550	567
1	2	1000	0	0	10000000	56740.80799	54.11	552.43	5841	190	5813	5835	5840
1	2	1000	0	0	10000000	120307.9885	114.73	241.68	518	244	388	495	516
1	2	1000	0	0	10000000	92544.06002	88.25333	363.58333	2309	244	2206.66667	2293.33333	2307.66667
1	2	1000	0	2	1048576	100441.9446	95.79	294.33	398	312	371	385	395
1	2	1000	0	2	1048576	88059.17577	83.98	340.64	730	334	546	678	725
1	2	1000	0	2	1048576	46672.26734	44.51	672.18	7158	204	6988	7134	7155
1	2	1000	0	2	1048576	78391.12922	74.76	435.71667	2762	283.33333	2635	2732.33333	2758.33333
1	2	1000	0	2	5000000	129634.4309	123.63	226.81	388	240	370	388	388
1	2	1000	0	2	5000000	105130.3616	100.26	281.85	501	306	437	487	501
1	2	1000	0	2	5000000	89047.19501	84.92	340.82	898	331	663	847	896
1	2	1000	0	2	5000000	107937.3292	102.93667	283.16	595.66667	292.33333	490	574	595
1	2	1000	0	2	10000000	56097.83462	53.5	557.38	4468	299	4363	4446	4467
1	2	1000	0	2	10000000	105241.0019	100.37	281.91	699	288	542	663	697
1	2	1000	0	2	10000000	90041.41905	85.87	331.84	587	356	535	581	586
1	2	1000	0	2	10000000	83793.41852	79.91333	390.37667	1918	314.33333	1813.33333	1896.66667	1916.66667
1	2	1000	0	5	1048576	84061.86954	80.17	357.73	455	375	435	445	453
1	2	1000	0	5	1048576	54383.29345	51.86	575.22	2867	316	2790	2859	2866
1	2	1000	0	5	1048576	103284.4454	98.5	284.73	485	296	373	457	480
1	2	1000	0	5	1048576	80576.53612	76.84333	405.89333	1269	329	1199.33333	1253.66667	1266.33333
1	2	1000	0	5	5000000	95147.47859	90.74	314.74	584	340	505	559	583
1	2	1000	0	5	5000000	72684.98328	69.32	425.86	1505	330	1469	1493	1503
1	2	1000	0	5	5000000	47842.31174	45.63	479.21	5683	333	491	5662	5681
1	2	1000	0	5	5000000	71891.5912	68.56333	406.60333	2590.66667	334.33333	821.66667	2571.33333	2589
1	2	1000	0	5	10000000	129600.8294	123.6	229.4	349	226	312	345	348
1	2	1000	0	5	10000000	114390.2997	109.09	257.87	930	248	787	903	929
1	2	1000	0	5	10000000	92081.03131	87.82	328.14	971	319	832	945	967
1	2	1000	0	5	10000000	112024.0535	106.83667	271.80333	750	264.33333	643.66667	731	748
1	5	100	0	0	1048576	87270.69625	8.32	0.61	53580	0	2	8	17
1	5	100	0	0	1048576	1275510.204	121.64	0.46	137	0	1	4	10
1	5	100	0	0	1048576	1335470.085	127.36	0.49	143	0	1	4	10
1	5	100	0	0	1048576	899416.9953	85.77333	0.52	17953.33333	0	1.33333	5.33333	12.33333
1	5	100	0	0	5000000	1322401.481	126.11	0.49	134	0	1	4	16
1	5	100	0	0	5000000	1334400.854	127.26	0.56	137	0	1	7	20
1	5	100	0	0	5000000	844451.9507	80.53	116.92	1754	1	1600	1731	1751
1	5	100	0	0	5000000	1167084.762	111.3	39.32333	675	0.33333	534	580.66667	595.66667
1	5	100	0	0	10000000	1088613.107	103.82	31.9	602	0	216	570	599
1	5	100	0	0	10000000	1418037.436	135.23	0.61	132	0	2	9	18
1	5	100	0	0	10000000	1326259.947	126.48	5.52	170	0	30	138	166
1	5	100	0	0	10000000	1277636.83	121.84333	12.67667	301.33333	0	82.66667	239	261
1	5	100	0	2	1048576	1367989.056	130.46	27.65	468	0	369	456	466
1	5	100	0	2	1048576	1102535.832	105.15	64.2	1099	0	944	1085	1098
1	5	100	0	2	1048576	1482799.526	141.41	0.51	141	0	1	2	18
1	5	100	0	2	1048576	1317774.805	125.67333	30.78667	569.33333	0	438	514.33333	527.33333
1	5	100	0	2	5000000	1450116.009	138.29	0.61	137	0	1	7	25
1	5	100	0	2	5000000	1515610.791	144.54	0.53	140	0	1	4	17
1	5	100	0	2	5000000	1378929.95	131.51	23	396	0	220	353	393
1	5	100	0	2	5000000	1448218.917	138.11333	8.04667	224.33333	0	74	121.33333	145
1	5	100	0	2	10000000	1457301.078	138.98	0.5	135	0	1	3	13
1	5	100	0	2	10000000	1366120.219	130.28	4.53	136	1	22	30	34
1	5	100	0	2	10000000	873515.0245	83.3	117.6	487	60	400	461	477
1	5	100	0	2	10000000	1232312.107	117.52	40.87667	252.66667	20.33333	141	164.66667	174.66667
1	5	100	0	5	1048576	618582.2096	58.99	340.81	1214	346	869	1158	1211
1	5	100	0	5	1048576	608346.5142	58.02	338.39	861	378	747	844	858
1	5	100	0	5	1048576	731635.938	69.77	263.47	470	314	446	456	468
1	5	100	0	5	1048576	652854.8872	62.26	314.22333	848.33333	346	687.33333	819.33333	845.66667
1	5	100	0	5	5000000	774473.3581	73.86	192.23	538	149	462	531	537
1	5	100	0	5	5000000	738552.4372	70.43	259.2	488	289	440	454	474
1	5	100	0	5	5000000	720357.2972	68.7	264.41	457	242	445	452	455
1	5	100	0	5	5000000	744461.0309	70.99667	238.61333	494.33333	226.66667	449	479	488.66667
1	5	100	0	5	10000000	702345.8351	66.98	265.73	492	266	462	478	490
1	5	100	0	5	10000000	696864.1115	66.46	269.62	1116	229	997	1083	1105
1	5	100	0	5	10000000	693385.1061	66.13	302.48	478	371	457	464	476
1	5	100	0	5	10000000	697531.6842	66.52333	279.27667	695.33333	288.66667	638.66667	675	690.33333
1	5	500	0	0	1048576	97342.54843	46.42	643.79	6174	259	6032	6151	6173
1	5	500	0	0	1048576	211595.4295	100.9	266	385	294	359	368	384
1	5	500	0	0	1048576	150784.0772	71.9	391.71	1691	344	1637	1675	1690
1	5	500	0	0	1048576	153240.6851	73.07333	433.83333	2750	299	2676	2731.33333	2749
1	5	500	0	0	5000000	187441.4246	89.38	307.87	428	341	380	410	426
1	5	500	0	0	5000000	169176.1123	80.67	347.48	465	366	418	430	438
1	5	500	0	0	5000000	169577.7514	80.86	342.93	501	378	432	486	497
1	5	500	0	0	5000000	175398.4294	83.63667	332.76	464.66667	361.66667	410	442	453.66667
1	5	500	0	0	10000000	162100.8267	77.3	360.58	917	395	760	878	915
1	5	500	0	0	10000000	163800.1638	78.11	355.75	508	390	425	475	505
1	5	500	0	0	10000000	134354.427	64.07	442.13	1657	347	1507	1608	1635
1	5	500	0	0	10000000	153418.4725	73.16	386.15333	1027.33333	377.33333	897.33333	987	1018.33333
1	5	500	0	2	1048576	175808.7201	83.83	325.67	1108	340	948	1092	1105
1	5	500	0	2	1048576	163318.6347	77.88	351.25	728	388	566	706	727
1	5	500	0	2	1048576	157654.1069	75.18	386.94	1178	390	917	1130	1176
1	5	500	0	2	1048576	165593.8206	78.96333	354.62	1004.66667	372.66667	810.33333	976	1002.66667
1	5	500	0	2	5000000	109709.2704	52.31	559.84	3145	325	3058	3115	3143
1	5	500	0	2	5000000	195045.8358	93.01	298.25	383	315	361	370	374
1	5	500	0	2	5000000	181126.6075	86.37	313.8	942	338	742	917	942
1	5	500	0	2	5000000	161960.5712	77.23	390.63	1490	326	1387	1467.33333	1486.33333
1	5	500	0	2	10000000	143740.1179	68.54	417.68	1592	360	1532	1568	1589
1	5	500	0	2	10000000	170125.8932	81.12	344.02	468	372	420	429	445
1	5	500	0	2	10000000	165755.0141	79.04	354.95	479	384	444	468	477
1	5	500	0	2	10000000	159873.675	76.23333	372.21667	846.33333	372	798.66667	821.66667	837
1	5	500	0	5	1048576	157529.9307	75.12	373.14	1260	392	982	1205	1247
1	5	500	0	5	1048576	157282.1642	75	374.99	491	390	464	475	488
1	5	500	0	5	1048576	149678.1919	71.37	394.4	1024	411	795	988	1023
1	5	500	0	5	1048576	154830.0956	73.83	380.84333	925	397.66667	747	889.33333	919.33333
1	5	500	0	5	5000000	150966.1836	71.99	390.88	494	412	469	482	493
1	5	500	0	5	5000000	155642.0233	74.22	375.67	1224	393	1034	1217	1222
1	5	500	0	5	5000000	81175.42008	38.71	774.3	6020	241	5837	5969	5993
1	5	500	0	5	5000000	129261.209	61.64	513.61667	2579.33333	348.66667	2446.66667	2556	2569.33333
1	5	500	0	5	10000000	251825.7366	120.08	215.08	745	231	638	739	743
1	5	500	0	5	10000000	147907.1143	70.53	395.03	2240	308	2198	2233	2235
1	5	500	0	5	10000000	160745.8608	76.65	321.88	1873	297	370	1860	1871
1	5	500	0	5	10000000	186826.2372	89.08667	310.66333	1619.33333	278.66667	1068.66667	1610.66667	1616.33333
1	5	1000	0	0	1048576	68166.32584	65.01	449.85	4026	228	4000	4024	4026
1	5	1000	0	0	1048576	108648.4137	103.62	266.61	382	294	357	365	378
1	5	1000	0	0	1048576	91157.70283	86.93	325.41	921	339	723	867	920
1	5	1000	0	0	1048576	89324.14746	85.18667	347.29	1776.33333	287	1693.33333	1752	1774.66667
1	5	1000	0	0	5000000	83444.59279	79.58	359.66	487	381	424	471	481
1	5	1000	0	0	5000000	78963.99242	75.31	376.7	1434	385	1185	1382	1434
1	5	1000	0	0	5000000	76875.76876	73.31	390.18	487	395	464	477	484
1	5	1000	0	0	5000000	79761.45132	76.06667	375.51333	802.66667	387	691	776.66667	799.66667
1	5	1000	0	0	10000000	75769.05592	72.26	395.94	771	417	759	767	770
1	5	1000	0	0	10000000	67870.23212	64.73	448.07	1525	404	1458	1498	1523
1	5	1000	0	0	10000000	84160.91567	80.26	352.73	437	365	422	432	435
1	5	1000	0	0	10000000	75933.40124	72.41667	398.91333	911	395.33333	879.66667	899	909.33333
1	5	1000	0	2	1048576	82440.23083	78.62	360.86	904	369	681	881	886
1	5	1000	0	2	1048576	73866.15453	70.44	414.08	827	403	596	771	823
1	5	1000	0	2	1048576	79339.8921	75.66	377.51	811	393	436	770	810
1	5	1000	0	2	1048576	78548.75915	74.90667	384.15	847.33333	388.33333	571	807.33333	839.66667
1	5	1000	0	2	5000000	72453.26764	69.1	407.47	1395	399	468	1314	1393
1	5	1000	0	2	5000000	84090.14464	80.19	354.91	452	374	415	437	449
1	5	1000	0	2	5000000	77966.63028	74.35	385.12	485	403	457	468	482
1	5	1000	0	2	5000000	78170.01419	74.54667	382.5	777.33333	392	446.66667	739.66667	774.66667
1	5	1000	0	2	10000000	78320.802	74.69	379.71	1259	388	1152	1237	1255
1	5	1000	0	2	10000000	73746.31268	70.33	416.27	1035	408	764	979	1032
1	5	1000	0	2	10000000	28444.64672	27.13	1127.58	13761	359	13548	13724	13759
1	5	1000	0	2	10000000	60170.58714	57.38333	641.18667	5351.66667	385	5154.66667	5313.33333	5348.66667
1	5	1000	0	5	1048576	210703.7505	200.94	131.83	202	136	188	200	201
1	5	1000	0	5	1048576	153374.2331	146.27	181.85	313	210	272	290	311
1	5	1000	0	5	1048576	88589.65273	84.49	337.96	1633	282	1583	1610	1627
1	5	1000	0	5	1048576	150889.2121	143.9	217.21333	716	209.33333	681	700	713
1	5	1000	0	5	5000000	102459.0164	97.71	288.58	410	304	378	398	406
1	5	1000	0	5	5000000	85866.39189	81.89	343.15	798	364	737	785	797
1	5	1000	0	5	5000000	81940.34743	78.14	363.96	507	374	442	464	503
1	5	1000	0	5	5000000	90088.58524	85.91333	331.89667	571.66667	347.33333	519	549	568.66667
1	5	1000	0	5	10000000	76184.67164	72.66	393.3	1000	396	756	948	999
1	5	1000	0	5	10000000	73088.72972	69.7	405.53	948	416	473	904	946
1	5	1000	0	5	10000000	78406.77435	74.77	383.33	466	403	449	455	464
1	5	1000	0	5	10000000	75893.3919	72.37667	394.05333	804.66667	405	559.33333	769	803
2	1	100	0	0	1048576	564270.3984	53.81	320.79	1267	125	1000	1229	1264
2	1	100	0	0	1048576	684088.1105	65.24	249.99	1050	161	914	1012	1048
2	1	100	0	0	1048576	914076.7825	87.17	43.95	285	1	220	268	282
2	1	100	0	0	1048576	720811.7638	68.74	204.91	867.33333	95.66667	711.33333	836.33333	864.66667
2	1	100	0	0	5000000	879816.9981	83.91	37.06	448	1	342	431	446
2	1	100	0	0	5000000	961353.5858	91.68	0.65	131	0	3	8	13
2	1	100	0	0	5000000	943574.2593	89.99	1.88	133	0	5	48	67
2	1	100	0	0	5000000	928248.2811	88.52667	13.19667	237.33333	0.33333	116.66667	162.33333	175.33333
2	1	100	0	0	10000000	959877.1357	91.54	25.5	232	1	185	215	225
2	1	100	0	0	10000000	1102049.813	105.1	0.79	139	0	4	10	19
2	1	100	0	0	10000000	852224.3054	81.27	82.01	1280	0	1180	1258	1278
2	1	100	0	0	10000000	971383.7513	92.63667	36.1	550.33333	0.33333	456.33333	494.33333	507.33333
2	1	100	0	2	1048576	575175.4285	54.85	348.24	2464	170	2366	2458	2463
2	1	100	0	2	1048576	504846.5267	48.15	530.37	703	575	665	685	702
2	1	100	0	2	1048576	554139.4215	52.85	449.25	783	521	627	756	781
2	1	100	0	2	1048576	544720.4589	51.95	442.62	1316.66667	422	1219.33333	1299.66667	1315.33333
2	1	100	0	2	5000000	584795.3216	55.77	378.52	607	485	567	584	605
2	1	100	0	2	5000000	576169.6243	54.95	390.85	599	496	570	582	598
2	1	100	0	2	5000000	525210.084	50.09	471.52	1800	455	1737	1771	1798
2	1	100	0	2	5000000	562058.3433	53.60333	413.63	1002	478.66667	958	979	1000.33333
2	1	100	0	2	10000000	611097.5312	58.28	329.3	971	287	545	946	966
2	1	100	0	2	10000000	622277.5358	59.35	361.76	645	443	520	630	643
2	1	100	0	2	10000000	456954.8529	43.58	550.1	4414	324	4256	4357	4411
2	1	100	0	2	10000000	563443.3066	53.73667	413.72	2010	351.33333	1773.66667	1977.66667	2006.66667
2	1	100	0	5	1048576	850195.545	81.08	134.13	444	59	417	434	442
2	1	100	0	5	1048576	636780.4381	60.73	293.72	644	265	609	631	638
2	1	100	0	5	1048576	532878.6103	50.82	449.75	1395	510	573	1378	1389
2	1	100	0	5	1048576	673284.8644	64.21	292.53333	827.66667	278	533	814.33333	823
2	1	100	0	5	5000000	501152.6511	47.79	433.79	3438	293	2540	3417	3434
2	1	100	0	5	5000000	738007.3801	70.38	186.08	579	108	532	566	574
2	1	100	0	5	5000000	656771.3122	62.63	283.15	818	159	773	807	817
2	1	100	0	5	5000000	631977.1145	60.26667	301.00667	1611.66667	186.66667	1281.66667	1596.66667	1608.33333
2	1	100	0	5	10000000	577100.6464	55.04	420.22	624	501	566	608	620
2	1	100	0	5	10000000	580855.0186	55.39	390.25	590	503	565	576	588
2	1	100	0	5	10000000	589344.6488	56.2	398.09	679	492	598	667	676
2	1	100	0	5	10000000	582433.4379	55.54333	402.85333	631	498.66667	576.33333	617	628
2	1	500	0	0	1048576	135924.9694	64.81	442.85	890	456	676	874	888
2	1	500	0	0	1048576	128238.0097	61.15	464.77	767	487	552	731	762
2	1	500	0	0	1048576	128270.9082	61.16	468.13	637	498	582	603	634
2	1	500	0	0	1048576	130811.2958	62.37333	458.58333	764.66667	480.33333	603.33333	736	761.33333
2	1	500	0	0	5000000	127356.0876	60.73	473.96	622	506	581	601	614
2	1	500	0	0	5000000	77869.49073	37.13	804.03	7590	332	7337	7541	7590
2	1	500	0	0	5000000	302114.8036	144.06	183.97	394	164	357	382	391
2	1	500	0	0	5000000	169113.4607	80.64	487.32	2868.66667	334	2758.33333	2841.33333	2865
2	1	500	0	0	10000000	133262.2601	63.54	458.32	3402	247	3361	3395	3401
2	1	500	0	0	10000000	182248.9521	86.9	325.41	719	319	498	667	718
2	1	500	0	0	10000000	115928.588	55.28	527.33	2300	443	2174	2229	2268
