Replication Factor	Partition	Message Size	Acks	Batch Size	Linger ms	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
1	1	100	0	16384	5	1359804.188	129.68	0.21	136	0	1	3	6
1	1	100	0	16384	5	1314822.986	125.39333	5.38333	234.33333	0	2	136.66667	145.33333
1	1	100	0	200000	0	1288992.008	122.93	0.51	140	0	1	3	41
1	1	100	0	200000	0	1443418.014	137.66	0.46	139	0	1	4	21
1	1	100	0	200000	0	1312680.494	125.19	10.47	296	0	85	222	281
1	1	100	0	200000	0	1348363.505	128.59333	3.81333	191.66667	0	29	76.33333	114.33333
1	1	100	0	200000	2	1709401.709	163.02	0.83	132	1	2	2	5
1	1	100	0	200000	2	1496557.917	142.72	15.39	287	1	175	260	286
1	1	100	0	200000	2	1606683.805	153.23	14.52	279	1	152	267	278
1	1	100	0	200000	2	1604214.477	152.99	10.24667	232.66667	1	109.66667	176.33333	189.66667
1	1	100	0	200000	5	1646903.821	157.06	0.89	138	1	2	3	6
1	1	100	0	200000	5	1743375.174	166.26	0.83	138	1	2	3	6
1	1	100	0	200000	5	1673360.107	159.58	2.92	144	1	2	86	138
1	1	100	0	200000	5	1687879.701	160.96667	1.54667	140	1	2	30.66667	50
1	1	100	0	500000	0	1301066.875	124.08	12.05	362	0	75	275	357
1	1	100	0	500000	0	1114081.996	106.25	52.83	1041	0	674	990	1039
1	1	100	0	500000	0	1366493.577	130.32	2.23	154	0	2	75	151
1	1	100	0	500000	0	1260547.483	120.21667	22.37	519	0	250.33333	446.66667	515.66667
1	1	100	0	500000	2	1663893.511	158.68	10.47	192	2	84	173	191
1	1	100	0	500000	2	1520218.912	144.98	24.43	452	2	247	420	451
1	1	100	0	500000	2	1756234.633	167.49	1.79	136	2	3	4	8
1	1	100	0	500000	2	1646782.352	157.05	12.23	260	2	111.33333	199	216.66667
1	1	100	0	500000	5	1614465.612	153.97	18.74	280	2	206	271	279
1	1	100	0	500000	5	1753770.607	167.25	2.37	135	2	3	12	77
1	1	100	0	500000	5	1767408.978	168.55	1.99	139	2	3	5	8
1	1	100	0	500000	5	1711881.732	163.25667	7.7	184.66667	2	70.66667	96	121.33333
1	1	500	0	16384	0	315059.8614	150.23	178.43	444	172	432	443	444
1	1	500	0	16384	0	346260.3878	165.11	162.24	207	165	200	206	207
1	1	500	0	16384	0	362976.4065	173.08	152.15	204	147	192	202	204
1	1	500	0	16384	0	341432.2186	162.80667	164.27333	285	161.33333	274.66667	283.66667	285
1	1	500	0	16384	2	344115.6228	164.09	165.51	408	144	388	405	408
1	1	500	0	16384	2	356760.6136	170.12	155.9	214	163	197	204	212
1	1	500	0	16384	2	319897.6328	152.54	180.04	485	170	468	483	484
1	1	500	0	16384	2	340257.9564	162.25	167.15	369	159	351	364	368
1	1	500	0	16384	5	298062.5931	142.13	194.4	469	171	451	463	468
1	1	500	0	16384	5	363240.1017	173.21	152.07	209	149	188	201	208
1	1	500	0	16384	5	350631.136	167.19	161.29	202	162	196	200	201
1	1	500	0	16384	5	337311.277	160.84333	169.25333	293.33333	160.66667	278.33333	288	292.33333
1	1	500	0	200000	0	633713.5615	302.18	5.16	133	1	21	27	28
1	1	500	0	200000	0	672494.9563	320.67	10.02	132	1	40	53	56
1	1	500	0	200000	0	621890.5473	296.54	10.49	132	3	42	49	50
1	1	500	0	200000	0	642699.6883	306.46333	8.55667	132.33333	1.66667	34.33333	43	44.66667
1	1	500	0	200000	2	432525.9516	206.24	93.6	301	51	209	283	300
1	1	500	0	200000	2	394632.9913	188.18	121.36	221	150	189	201	203
1	1	500	0	200000	2	300842.3586	143.45	187.93	701	176	646	691	699
1	1	500	0	200000	2	376000.4338	179.29	134.29667	407.66667	125.66667	348	391.66667	400.66667
1	1	500	0	200000	5	291120.8151	138.82	191.94	260	189	247	257	259
1	1	500	0	200000	5	292997.363	139.71	177.31	317	214	260	310	316
1	1	500	0	200000	5	284495.0213	135.66	181.3	556	198	471	533	556
1	1	500	0	200000	5	289537.7332	138.06333	183.51667	377.66667	200.33333	326	366.66667	377
1	1	500	0	500000	0	258197.7795	123.12	221.38	299	230	274	280	297
1	1	500	0	500000	0	254194.2044	121.21	222.3	400	234	312	378	399
1	1	500	0	500000	0	286041.1899	136.4	162.52	465	206	423	459	464
1	1	500	0	500000	0	266144.3913	126.91	202.06667	388	223.33333	336.33333	372.33333	386.66667
1	1	500	0	500000	2	203832.0424	97.19	279.65	1597	213	1554	1590	1596
1	1	500	0	500000	2	274499.0393	130.89	196.84	296	219	273	283	292
1	1	500	0	500000	2	247954.3764	118.23	220.24	324	235	297	306	321
1	1	500	0	500000	2	242095.1527	115.43667	232.24333	739	222.33333	708	726.33333	736.33333
1	1	500	0	500000	5	249625.5617	119.03	215.94	310	242	289	295	305
1	1	500	0	500000	5	191460.8463	91.3	297.7	1197	231	1064	1163	1177
1	1	500	0	500000	5	261985.8528	124.92	209.37	316	228	284	303	314
1	1	500	0	500000	5	234357.4202	111.75	241.00333	607.66667	233.66667	545.66667	587	598.66667
1	1	1000	0	16384	0	131095.9622	125.02	222.9	440	222	384	438	440
1	1	1000	0	16384	0	103092.7835	98.32	293.2	1238	231	1193	1231	1237
1	1	1000	0	16384	0	149880.0959	142.94	192.15	277	187	246	268	276
1	1	1000	0	16384	0	128022.9472	122.09333	236.08333	651.66667	213.33333	607.66667	645.66667	651
1	1	1000	0	16384	2	144050.7058	137.38	201.87	287	207	268	276	285
1	1	1000	0	16384	2	138427.464	132.01	214.55	458	176	447	456	457
1	1	1000	0	16384	2	134120.1717	127.91	223.02	433	229	337	421	431
1	1	1000	0	16384	2	138866.1138	132.43333	213.14667	392.66667	204	350.66667	384.33333	391
1	1	1000	0	16384	5	126839.1679	120.96	229.66	325	239	287	317	325
1	1	1000	0	16384	5	128733.2647	122.77	228.32	351	232	311	341	347
1	1	1000	0	16384	5	129332.6436	123.34	226.34	524	200	474	509	523
1	1	1000	0	16384	5	128301.6921	122.35667	228.10667	400	223.66667	357.33333	389	398.33333
1	1	1000	0	200000	0	104843.7828	99.99	284.73	1394	226	1332	1363	1393
1	1	1000	0	200000	0	136351.2408	130.03	207.21	283	232	261	269	282
1	1	1000	0	200000	0	90497.73756	86.31	334.13	2478	208	2420	2454	2476
1	1	1000	0	200000	0	110564.2537	105.44333	275.35667	1385	222	1337.66667	1362	1383.66667
1	1	1000	0	200000	2	145857.6429	139.1	195.15	273	215	253	264	269
1	1	1000	0	200000	2	136500.1365	130.18	211.31	429	227	398	415	417
1	1	1000	0	200000	2	131475.1512	125.38	219.97	459	233	405	439	456
1	1	1000	0	200000	2	137944.3102	131.55333	208.81	387	225	352	372.66667	380.66667
1	1	1000	0	200000	5	126103.4048	120.26	228.97	662	241	549	650	661
1	1	1000	0	200000	5	122010.7369	116.36	242.19	438	259	363	415	436
1	1	1000	0	200000	5	92936.80297	88.63	328.19	1773	248	1712	1747	1772
1	1	1000	0	200000	5	113683.6482	108.41667	266.45	957.66667	249.33333	874.66667	937.33333	956.33333
1	1	1000	0	500000	0	137136.588	130.78	208.03	341	224	282	327	337
1	1	1000	0	500000	0	95238.09524	90.83	318.06	1911	229	1868	1888	1910
1	1	1000	0	500000	0	146327.1876	139.55	190.53	349	212	268	336	347
1	1	1000	0	500000	0	126233.957	120.38667	238.87333	867	221.66667	806	850.33333	864.66667
1	1	1000	0	500000	2	135427.9523	129.15	211.89	301	233	271	297	300
1	1	1000	0	500000	2	128435.6537	122.49	226.42	310	241	282	299	307
1	1	1000	0	500000	2	125187.7817	119.39	236.03	317	249	294	307	313
1	1	1000	0	500000	2	129683.7959	123.67667	224.78	309.33333	241	282.33333	301	306.66667
1	1	1000	0	500000	5	100220.4851	95.58	300.64	1711	219	1616	1708	1709
1	1	1000	0	500000	5	129232.3598	123.25	222.87	424	238	380	410	422
1	1	1000	0	500000	5	125376.1284	119.57	231.71	316	252	286	296	312
1	1	1000	0	500000	5	118276.3244	112.8	251.74	817	236.33333	760.66667	804.66667	814.33333
1	2	100	0	16384	0	224114.7468	21.37	2.54	17966	0	11	62	110
1	2	100	0	16384	0	1205981.669	115.01	0.31	136	0	1	2	6
1	2	100	0	16384	0	928332.7144	88.53	69.71	855	0	632	822	853
1	2	100	0	16384	0	786143.0434	74.97	24.18667	6319	0	214.66667	295.33333	323
1	2	100	0	16384	2	1308557.969	124.79	1.65	142	0	1	58	94
1	2	100	0	16384	2	1511487.304	144.15	0.35	133	0	1	6	10
1	2	100	0	16384	2	1201634.223	114.6	49.56	759	0	659	740	757
1	2	100	0	16384	2	1340559.832	127.84667	17.18667	344.66667	0	220.33333	268	287
1	2	100	0	16384	5	1428571.429	136.24	0.68	140	0	2	14	26
1	2	100	0	16384	5	1238236.751	118.09	45.21	666	0	611	655	664
1	2	100	0	16384	5	1307531.381	124.7	0.4	143	0	1	8	20
1	2	100	0	16384	5	1324779.853	126.34333	15.43	316.33333	0	204.66667	225.66667	236.66667
1	2	100	0	200000	0	1369112.815	130.57	25.84	566	0	243	477	560
1	2	100	0	200000	0	1272264.631	121.33	32.9	638	0	434	608	636
1	2	100	0	200000	0	1338688.086	127.67	21.06	332	0	261	308	330
1	2	100	0	200000	0	1326688.511	126.52333	26.6	512	0	312.66667	464.33333	508.66667
1	2	100	0	200000	2	1722356.183	164.26	1.6	135	1	2	3	7
1	2	100	0	200000	2	1728309.713	164.82	1.62	135	2	3	4	8
1	2	100	0	200000	2	1545595.054	147.4	14.75	484	2	99	348	475
1	2	100	0	200000	2	1665420.317	158.82667	5.99	251.33333	1.66667	34.66667	118.33333	163.33333
1	2	100	0	200000	5	1676164.935	159.85	1.8	137	2	3	5	7
1	2	100	0	200000	5	1759324.419	167.78	1.71	137	1	3	5	7
1	2	100	0	200000	5	1605136.437	153.08	1.84	137	2	3	5	12
1	2	100	0	200000	5	1680208.597	160.23667	1.78333	137	1.66667	3	5	8.66667
1	2	100	0	500000	0	1512859.304	144.28	0.65	138	0	2	4	40
1	2	100	0	500000	0	1413627.368	134.81	5.9	186	0	36	155	185
1	2	100	0	500000	0	1435544.071	136.9	0.77	138	0	2	8	27
1	2	100	0	500000	0	1454010.248	138.66333	2.44	154	0	13.33333	55.66667	84
1	2	100	0	500000	2	1233958.539	117.68	26.54	280	4	131	264	278
1	2	100	0	500000	2	855431.9932	81.58	105.66	507	79	393	497	504
1	2	100	0	500000	2	951293.7595	90.72	61.78	336	49	214	309	332
1	2	100	0	500000	2	1013561.431	96.66	64.66	374.33333	44	246	356.66667	371.33333
1	2	100	0	500000	5	995817.5662	94.97	57.51	178	46	148	163	175
1	2	100	0	500000	5	674308.8334	64.31	218.44	1908	33	1753	1870	1902
1	2	100	0	500000	5	1233349.778	117.62	17.27	133	15	42	51	58
1	2	100	0	500000	5	967825.3926	92.3	97.74	739.66667	31.33333	647.66667	694.66667	711.66667
1	2	500	0	16384	0	248694.3546	118.59	222.51	460	186	439	449	459
1	2	500	0	16384	0	242365.4872	115.57	236.69	538	242	502	532	537
1	2	500	0	16384	0	202101.8593	96.37	292.42	1262	243	1230	1255	1261
1	2	500	0	16384	0	231053.9004	110.17667	250.54	753.33333	223.66667	723.66667	745.33333	752.33333
1	2	500	0	16384	2	245338.5672	116.99	222.76	515	246	450	493	511
1	2	500	0	16384	2	223763.7055	106.7	256.25	979	255	847	955	978
1	2	500	0	16384	2	215563.6991	102.79	263.16	392	284	351	373	390
1	2	500	0	16384	2	228221.9906	108.82667	247.39	628.66667	261.66667	549.33333	607	626.33333
1	2	500	0	16384	5	214178.625	102.13	264.31	866	271	750	846	864
1	2	500	0	16384	5	203086.9212	96.84	278.59	669	293	361	630	661
1	2	500	0	16384	5	176897.2227	84.35	333.94	1555	275	1228	1527	1551
1	2	500	0	16384	5	198054.2563	94.44	292.28	1030	279.66667	779.66667	1001	1025.33333
1	2	500	0	200000	0	247831.4746	118.18	216.03	291	244	276	285	289
1	2	500	0	200000	0	228832.9519	109.12	235.55	566	261	464	541	563
1	2	500	0	200000	0	204498.9775	97.51	287.06	745	258	690	726	744
1	2	500	0	200000	0	227054.468	108.27	246.21333	534	254.33333	476.66667	517.33333	532
1	2	500	0	200000	2	232558.1395	110.89	224.63	831	225	817	827	830
1	2	500	0	200000	2	229779.4118	109.57	231.27	535	260	418	504	532
1	2	500	0	200000	2	242777.3731	115.77	228.36	389	255	336	388	389
1	2	500	0	200000	2	235038.3082	112.07667	228.08667	585	246.66667	523.66667	573	583.66667
1	2	500	0	200000	5	210703.7505	100.47	275.61	841	239	774	838	840
1	2	500	0	200000	5	249875.0625	119.15	219.57	292	241	271	285	289
1	2	500	0	200000	5	234411.6268	111.78	227.25	1034	221	906	1001	1012
1	2	500	0	200000	5	231663.4799	110.46667	240.81	722.33333	233.66667	650.33333	708	713.66667
1	2	500	0	500000	0	231213.8728	110.25	231.94	561	252	494	541	560
1	2	500	0	500000	0	231427.9102	110.35	227.81	831	248	685	806	822
1	2	500	0	500000	0	239980.8015	114.43	222.13	313	248	280	299	306
1	2	500	0	500000	0	234207.5282	111.67667	227.29333	568.33333	249.33333	486.33333	548.66667	562.66667
1	2	500	0	500000	2	145985.4015	69.61	398.5	3414	183	3330	3380	3408
1	2	500	0	500000	2	305716.9061	145.78	168.23	328	188	300	323	328
1	2	500	0	500000	2	278241.5136	132.68	183.02	301	212	261	276	287
1	2	500	0	500000	2	243314.6071	116.02333	249.91667	1347.66667	194.33333	1297	1326.33333	1341
1	2	500	0	500000	5	244558.5718	116.61	225.53	319	236	296	305	317
1	2	500	0	500000	5	192678.2274	91.88	300.35	2056	217	1470	2031	2054
1	2	500	0	500000	5	250000	119.21	220.73	337	231	288	302	310
1	2	500	0	500000	5	229078.9331	109.23333	248.87	904	228	684.66667	879.33333	893.66667
1	2	1000	0	16384	0	120831.3195	115.23	239.66	568	248	548	564	567
1	2	1000	0	16384	0	100462.1258	95.81	298.97	1304	246	1217	1286	1301
1	2	1000	0	16384	0	65393.66989	62.36	464.08	2343	218	2302	2323	2342
1	2	1000	0	16384	0	95562.37172	91.13333	334.23667	1405	237.33333	1355.66667	1391	1403.33333
1	2	1000	0	16384	2	199521.1492	190.28	140.13	198	140	182	185	193
1	2	1000	0	16384	2	163345.312	155.78	173.1	274	173	231	254	273
1	2	1000	0	16384	2	139586.823	133.12	205.32	321	219	265	301	318
1	2	1000	0	16384	2	167484.4281	159.72667	172.85	264.33333	177.33333	226	246.66667	261.33333
1	2	1000	0	16384	5	121241.5131	115.62	241.1	395	247	313	382	393
1	2	1000	0	16384	5	81886.66885	78.09	372.49	1635	229	1566	1629	1634
1	2	1000	0	16384	5	133191.2627	127.02	216.89	321	239	285	308	320
1	2	1000	0	16384	5	112106.4815	106.91	276.82667	783.66667	238.33333	721.33333	773	782.33333
1	2	1000	0	200000	0	129132.2314	123.15	221.33	308	237	279	288	307
1	2	1000	0	200000	0	121565.7671	115.93	236.12	451	245	333	399	423
1	2	1000	0	200000	0	82481.02936	78.66	368.8	2974	195	2937	2952	2973
1	2	1000	0	200000	0	111059.676	105.91333	275.41667	1244.33333	225.66667	1183	1213	1234.33333
1	2	1000	0	200000	2	141482.7391	134.93	200.14	277	218	252	267	274
1	2	1000	0	200000	2	115713.9551	110.35	258.53	641	236	578	634	640
1	2	1000	0	200000	2	126326.4275	120.47	229.87	296	244	277	285	294
1	2	1000	0	200000	2	127841.0406	121.91667	229.51333	404.66667	232.66667	369	395.33333	402.66667
1	2	1000	0	200000	5	119560.0191	114.02	244.03	383	259	320	365	380
1	2	1000	0	200000	5	114442.6642	109.14	254.64	353	271	311	330	350
1	2	1000	0	200000	5	106247.3438	101.33	274.79	1140	277	965	1100	1138
1	2	1000	0	200000	5	113416.6757	108.16333	257.82	625.33333	269	532	598.33333	622.66667
1	2	1000	0	500000	0	105574.3243	100.68	276.58	379	295	331	358	365
1	2	1000	0	500000	0	108648.4137	103.62	267.14	477	279	352	424	471
1	2	1000	0	500000	0	115074.7986	109.74	254.78	1130	258	979	1095	1129
1	2	1000	0	500000	0	109765.8456	104.68	266.16667	662	277.33333	554	625.66667	655
1	2	1000	0	500000	2	107503.7626	102.52	271.71	386	285	335	362	382
1	2	1000	0	500000	2	108061.3789	103.06	268.66	336	288	316	323	330
1	2	1000	0	500000	2	112841.3451	107.61	259.32	387	270	342	379	385
1	2	1000	0	500000	2	109468.8289	104.39667	266.56333	369.66667	281	331	354.66667	365.66667
1	2	1000	0	500000	5	76628.35249	73.08	403.81	3659	169	3533	3639	3658
1	2	1000	0	500000	5	145095.7632	138.37	194.82	440	202	350	423	433
1	2	1000	0	500000	5	128932.4394	122.96	227.47	816	215	735	799	815
1	2	1000	0	500000	5	116885.5184	111.47	275.36667	1638.33333	195.33333	1539.33333	1620.33333	1635.33333
1	5	100	0	16384	0	103857.2586	9.9	0.58	44596	0	1	7	17
1	5	100	0	16384	0	1353912.808	129.12	0.49	139	0	1	5	11
1	5	100	0	16384	0	1338688.086	127.67	0.97	135	0	2	20	36
1	5	100	0	16384	0	932152.7174	88.89667	0.68	14956.66667	0	1.33333	10.66667	21.33333
1	5	100	0	16384	2	1512401.694	144.23	0.45	144	0	1	2	6
1	5	100	0	16384	2	1501952.538	143.24	0.46	140	0	1	2	6
1	5	100	0	16384	2	1414427.157	134.89	6.45	232	0	15	186	230
1	5	100	0	16384	2	1476260.463	140.78667	2.45333	172	0	5.66667	63.33333	80.66667
1	5	100	0	16384	5	1233654.083	117.65	35.16	565	1	449	551	563
1	5	100	0	16384	5	1378549.766	131.47	20.32	273	1	128	221	262
1	5	100	0	16384	5	1369863.014	130.64	17.84	238	1	138	209	235
1	5	100	0	16384	5	1327355.621	126.58667	24.44	358.66667	1	238.33333	327	353.33333
1	5	100	0	200000	0	1107910.481	105.66	56.67	825	1	702	801	823
1	5	100	0	200000	0	1500150.015	143.07	0.86	133	1	3	4	17
1	5	100	0	200000	0	1375894.331	131.22	0.66	133	0	2	5	22
1	5	100	0	200000	0	1327984.942	126.65	19.39667	363.66667	0.66667	235.66667	270	287.33333
1	5	100	0	200000	2	1482359.917	141.37	21.22	328	2	227	293	322
1	5	100	0	200000	2	1551349.674	147.95	2.44	142	2	4	13	35
1	5	100	0	200000	2	1652892.562	157.63	2.31	143	2	4	6	29
1	5	100	0	200000	2	1562200.718	148.98333	8.65667	204.33333	2	78.33333	104	128.66667
1	5	100	0	200000	5	1349527.665	128.7	55.34	832	5	764	809	828
1	5	100	0	200000	5	1671681.712	159.42	4.51	136	4	6	8	11
1	5	100	0	200000	5	1668335.002	159.1	4.39	138	4	6	8	13
1	5	100	0	200000	5	1563181.46	149.07333	21.41333	368.66667	4.33333	258.66667	275	284
1	5	100	0	500000	0	1319609.396	125.85	29.44	311	1	217	285	309
1	5	100	0	500000	0	1403311.816	133.83	9.1	204	1	75	180	192
1	5	100	0	500000	0	1388117.712	132.38	12.71	287	1	88	255	281
1	5	100	0	500000	0	1370346.308	130.68667	17.08333	267.33333	1	126.66667	240	260.66667
1	5	100	0	500000	2	1645819.618	156.96	2.21	135	2	3	4	8
1	5	100	0	500000	2	1702997.275	162.41	2.29	136	2	4	7	14
1	5	100	0	500000	2	1575795.777	150.28	8.4	235	2	22	178	227
1	5	100	0	500000	2	1641537.557	156.55	4.3	168.66667	2	9.66667	63	83
1	5	100	0	500000	5	1484560.57	141.58	32.37	337	4	218	318	335
1	5	100	0	500000	5	1666111.296	158.89	4.84	139	5	9	13	18
1	5	100	0	500000	5	686530.276	65.47	271.17	1377	212	989	1281	1338
1	5	100	0	500000	5	1279067.381	121.98	102.79333	617.66667	73.66667	405.33333	537.33333	563.66667
1	5	500	0	16384	0	169262.0176	80.71	344.6	466	371	420	446	461
1	5	500	0	16384	0	160102.4656	76.34	379.81	1564	295	1503	1559	1563
1	5	500	0	16384	0	115433.4526	55.04	528.35	5592	166	5470	5553	5588
1	5	500	0	16384	0	148265.9786	70.69667	417.58667	2540.66667	277.33333	2464.33333	2519.33333	2537.33333
1	5	500	0	16384	2	332889.4807	158.73	151.62	500	143	414	473	500
1	5	500	0	16384	2	288683.6028	137.66	181.2	292	211	265	279	290
1	5	500	0	16384	2	258933.1952	123.47	210.46	313	238	286	300	309
1	5	500	0	16384	2	293502.0929	139.95333	181.09333	368.33333	197.33333	321.66667	350.66667	366.33333
1	5	500	0	16384	5	240442.414	114.65	237.6	1005	238	866	968	990
1	5	500	0	16384	5	235072.8726	112.09	236.48	332	258	307	323	328
1	5	500	0	16384	5	238891.5432	113.91	232.95	438	270	380	425	436
1	5	500	0	16384	5	238135.61	113.55	235.67667	591.66667	255.33333	517.66667	572	584.66667
1	5	500	0	200000	0	212901.8522	101.52	249.66	909	261	749	877	907
1	5	500	0	200000	0	218435.9983	104.16	250.92	348	273	310	329	342
1	5	500	0	200000	0	221680.337	105.71	246.52	706	259	579	689	701
1	5	500	0	200000	0	217672.7292	103.79667	249.03333	654.33333	264.33333	546	631.66667	650
1	5	500	0	200000	2	168435.2367	80.32	351.11	2264	226	2189	2233	2259
1	5	500	0	200000	2	238435.8608	113.7	224.25	335	243	296	314	327
1	5	500	0	200000	2	221582.0962	105.66	245.58	465	269	393	457	462
1	5	500	0	200000	2	209484.3979	99.89333	273.64667	1021.33333	246	959.33333	1001.33333	1016
1	5	500	0	200000	5	186915.8879	89.13	311.49	1796	217	1730	1788	1795
1	5	500	0	200000	5	258866.1662	123.44	203.14	323	222	277	294	308
1	5	500	0	200000	5	235682.3003	112.38	233.03	752	229	636	742	751
1	5	500	0	200000	5	227154.7848	108.31667	249.22	957	222.66667	881	941.33333	951.33333
1	5	500	0	500000	0	235737.8595	112.41	223.17	361	241	297	319	358
1	5	500	0	500000	0	143513.2032	68.43	397.75	3258	227	3178	3248	3255
1	5	500	0	500000	0	303766.7072	144.85	150.5	268	185	230	248	261
1	5	500	0	500000	0	227672.59	108.56333	257.14	1295.66667	217.66667	1235	1271.66667	1291.33333
1	5	500	0	500000	2	268240.3433	127.91	194.2	679	203	610	645	666
1	5	500	0	500000	2	241604.2522	115.21	220.54	333	236	280	301	313
1	5	500	0	500000	2	240963.8554	114.9	219.45	930	233	723	886	892
1	5	500	0	500000	2	250269.4837	119.34	211.39667	647.33333	224	537.66667	610.66667	623.66667
1	5	500	0	500000	5	223413.7623	106.53	235.16	380	252	316	330	354
1	5	500	0	500000	5	233372.2287	111.28	232.12	1049	239	630	1021	1036
1	5	500	0	500000	5	234521.576	111.83	226.51	347	244	294	320	330
1	5	500	0	500000	5	230435.8557	109.88	231.26333	592	245	413.33333	557	573.33333
1	5	1000	0	16384	0	114573.7855	109.27	257.14	615	263	468	591	614
1	5	1000	0	16384	0	114521.301	109.22	253.53	864	262	803	835	862
1	5	1000	0	16384	0	110987.7913	105.85	261.8	350	282	324	332	345
1	5	1000	0	16384	0	113360.9593	108.11333	257.49	609.66667	269	531.66667	586	607
1	5	1000	0	16384	2	102817.191	98.05	290.79	985	292	962	979	983
1	5	1000	0	16384	2	108154.8778	103.14	273.19	586	288	459	560	581
1	5	1000	0	16384	2	107991.3607	102.99	270.89	339	291	318	326	336
1	5	1000	0	16384	2	106321.1432	101.39333	278.29	636.66667	290.33333	579.66667	621.66667	633.33333
1	5	1000	0	16384	5	106883.2835	101.93	277.18	371	296	336	345	367
1	5	1000	0	16384	5	70731.36229	67.45	439.17	3913	209	3875	3911	3913
1	5	1000	0	16384	5	138121.547	131.72	207.84	293	221	272	284	290
1	5	1000	0	16384	5	105245.3976	100.36667	308.06333	1525.66667	242	1494.33333	1513.33333	1523.33333
1	5	1000	0	200000	0	129937.6299	123.92	223.08	359	231	297	337	351
1	5	1000	0	200000	0	126262.6263	120.41	226.4	534	233	444	489	519
1	5	1000	0	200000	0	127616.1307	121.7	220.71	320	239	278	285	316
1	5	1000	0	200000	0	127938.7956	122.01	223.39667	404.33333	234.33333	339.66667	370.33333	395.33333
1	5	1000	0	200000	2	120685.4936	115.09	240.07	546	248	377	485	542
1	5	1000	0	200000	2	112485.9393	107.27	259.13	342	272	312	329	337
1	5	1000	0	200000	2	94966.76163	90.57	316.47	1249	260	1142	1228	1245
1	5	1000	0	200000	2	109379.3982	104.31	271.89	712.33333	260	610.33333	680.66667	708
1	5	1000	0	200000	5	112485.9393	107.27	261.51	369	263	312	320	345
1	5	1000	0	200000	5	110399.6467	105.29	267.39	760	261	592	741	756
1	5	1000	0	200000	5	55947.18586	53.36	565.53	5136	258	5044	5124	5132
1	5	1000	0	200000	5	92944.25728	88.64	364.81	2088.33333	260.66667	1982.66667	2061.66667	2077.66667
1	5	1000	0	500000	0	191791.331	182.91	128.74	283	148	218	247	274
1	5	1000	0	500000	0	151515.1515	144.5	183.88	293	180	261	281	290
1	5	1000	0	500000	0	137741.0468	131.36	202.02	485	208	438	462	473
1	5	1000	0	500000	0	160349.1765	152.92333	171.54667	353.66667	178.66667	305.66667	330	345.66667
1	5	1000	0	500000	2	97943.19295	93.41	297.74	1894	194	1792	1859	1880
1	5	1000	0	500000	2	136761.488	130.43	206.17	314	218	267	284	293
1	5	1000	0	500000	2	123031.4961	117.33	230.55	1028	219	908	1010	1020
1	5	1000	0	500000	2	119245.3923	113.72333	244.82	1078.66667	210.33333	989	1051	1064.33333
1	5	1000	0	500000	5	110864.745	105.73	261.45	542	252	496	533	538
1	5	1000	0	500000	5	111284.2199	106.13	259.32	360	267	316	334	347
1	5	1000	0	500000	5	102165.9175	97.43	282.7	437	282	340	390	426
1	5	1000	0	500000	5	108104.9608	103.09667	267.82333	446.33333	267	384	419	437
2	1	100	0	16384	0	621195.1795	59.24	275.4	923	168	851	897	918
