Replication Factor	Partition	Message Size	Acks	Batch Size	Max Request Size	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
1	5	1000	-1	200000	10000000	70392.79178	67.13	433.38	1791	362	1544	1740	1763
1	5	1000	-1	200000	10000000	57676.77933	55	538.13	3968	331	3780	3908	3967
1	5	1000	-1	200000	10000000	69090.40617	65.88667	449.44667	2092	362.66667	1924.66667	2041	2073
1	5	1000	-1	500000	1048576	108436.3479	103.41	264.39	394	271	342	379	389
1	5	1000	-1	500000	1048576	93057.882	88.75	312.55	439	319	396	413	434
1	5	1000	-1	500000	1048576	77712.15418	74.11	379.23	1713	309	1581	1663	1676
1	5	1000	-1	500000	1048576	93068.79468	88.75667	318.72333	848.66667	299.66667	773	818.33333	833
1	5	1000	-1	500000	5000000	79732.10014	76.04	373.65	2176	264	1701	1966	2161
1	5	1000	-1	500000	5000000	105329.6819	100.45	277.8	478	262	400	464	470
1	5	1000	-1	500000	5000000	93773.44336	89.43	314.35	470	315	430	463	466
1	5	1000	-1	500000	5000000	92945.07514	88.64	321.93333	1041.33333	280.33333	843.66667	964.33333	1032.33333
1	5	1000	-1	500000	10000000	72505.80046	69.15	411.18	1185	357	812	973	1179
1	5	1000	-1	500000	10000000	91224.22916	87	322.33	514	318	473	506	509
1	5	1000	-1	500000	10000000	86926.28651	82.9	337.44	837	330	633	831	833
1	5	1000	-1	500000	10000000	83552.10538	79.68333	356.98333	845.33333	335	639.33333	770	840.33333
2	1	100	-1	16384	1048576	283575.3176	27.04	1018.36	3413	707	2404	3216	3394
2	1	100	-1	16384	1048576	412473.1892	39.34	669.58	870	659	815	853	869
2	1	100	-1	16384	1048576	405350.6283	38.66	690.93	1705	599	1527	1668	1703
2	1	100	-1	16384	1048576	367133.0451	35.01333	792.95667	1996	655	1582	1912.33333	1988.66667
2	1	100	-1	16384	5000000	445156.6952	42.45	621.68	1274	598	1168	1252	1272
2	1	100	-1	16384	5000000	443066.0168	42.25	637.49	1116	589	1038	1110	1114
2	1	100	-1	16384	5000000	461808.4419	44.04	597.99	956	595	930	951	955
2	1	100	-1	16384	5000000	450010.3846	42.91333	619.05333	1115.33333	594	1045.33333	1104.33333	1113.66667
2	1	100	-1	16384	10000000	491303.9206	46.85	560.08	813	560	736	804	811
2	1	100	-1	16384	10000000	413188.9926	39.4	662.81	1170	616	1109	1145	1168
2	1	100	-1	16384	10000000	448350.0717	42.76	615.86	1700	561	1640	1698	1700
2	1	100	-1	16384	10000000	450947.6617	43.00333	612.91667	1227.66667	579	1161.66667	1215.66667	1226.33333
2	1	100	-1	200000	1048576	1391594.768	132.71	4.73	138	4	9	17	22
2	1	100	-1	200000	1048576	613271.1885	58.49	319.61	731	227	697	714	724
2	1	100	-1	200000	1048576	400256.1639	38.17	655.45	1915	726	1807	1881	1901
2	1	100	-1	200000	1048576	801707.3734	76.45667	326.59667	928	319	837.66667	870.66667	882.33333
2	1	100	-1	200000	5000000	376619.4637	35.92	682.41	1476	756	1029	1383	1457
2	1	100	-1	200000	5000000	309808.5383	29.55	879.37	6065	597	5854	6017	6053
2	1	100	-1	200000	5000000	406570.174	38.77	641.53	1801	719	1576	1764	1795
2	1	100	-1	200000	5000000	364332.7253	34.74667	734.43667	3114	690.66667	2819.66667	3054.66667	3101.66667
2	1	100	-1	200000	10000000	355719.9772	33.92	759.47	1068	768	1019	1030	1057
2	1	100	-1	200000	10000000	359634.6112	34.3	752.11	1014	766	979	993	1002
2	1	100	-1	200000	10000000	314327.0258	29.98	856.27	3424	761	3223	3346	3413
2	1	100	-1	200000	10000000	343227.2048	32.73333	789.28333	1835.33333	765	1740.33333	1789.66667	1824
2	1	100	-1	500000	1048576	378157.6161	36.06	705.46	1105	746	975	1014	1091
2	1	100	-1	500000	1048576	309597.5232	29.53	905.68	4263	721	4032	4203	4248
2	1	100	-1	500000	1048576	402803.5124	38.41	641.55	1550	718	980	1412	1526
2	1	100	-1	500000	1048576	363519.5506	34.66667	750.89667	2306	728.33333	1995.66667	2209.66667	2288.33333
2	1	100	-1	500000	5000000	326434.6804	31.13	847.12	2362	722	2285	2347	2356
2	1	100	-1	500000	5000000	347294.5753	33.12	787.11	2089	726	1889	2038	2078
2	1	100	-1	500000	5000000	314307.2668	29.97	885.62	6152	640	5944	6104	6143
2	1	100	-1	500000	5000000	329345.5075	31.40667	839.95	3534.33333	696	3372.66667	3496.33333	3525.66667
2	1	100	-1	500000	10000000	430514.8958	41.06	595.38	945	667	895	905	940
2	1	100	-1	500000	10000000	329315.682	31.41	833.23	4024	662	3453	3940	4010
2	1	100	-1	500000	10000000	356836.9969	34.03	736.67	1717	870	1153	1616	1694
2	1	100	-1	500000	10000000	372222.5249	35.5	721.76	2228.66667	733	1833.66667	2153.66667	2214.66667
2	1	500	-1	16384	1048576	66711.14076	31.81	915.11	4753	654	4410	4706	4741
2	1	500	-1	16384	1048576	85881.1405	40.95	717.74	1097	735	1050	1082	1087
2	1	500	-1	16384	1048576	68875.26689	32.84	902.82	3803	790	3544	3770	3799
2	1	500	-1	16384	1048576	73822.51605	35.2	845.22333	3217.66667	726.33333	3001.33333	3186	3209
2	1	500	-1	16384	5000000	75694.49701	36.09	815.18	1166	888	1058	1133	1163
2	1	500	-1	16384	5000000	67449.07595	32.16	915.98	3395	692	3212	3341	3380
2	1	500	-1	16384	5000000	81142.48621	38.69	757.24	1299	745	1155	1290	1297
2	1	500	-1	16384	5000000	74762.01972	35.64667	829.46667	1953.33333	775	1808.33333	1921.33333	1946.66667
2	1	500	-1	16384	10000000	63159.2244	30.12	985.61	5068	723	4727	5019	5052
2	1	500	-1	16384	10000000	86542.62224	41.27	711.25	1501	627	1214	1438	1500
2	1	500	-1	16384	10000000	73534.81874	35.06	853.61	1470	898	1366	1456	1460
2	1	500	-1	16384	10000000	74412.22179	35.48333	850.15667	2679.66667	749.33333	2435.66667	2637.66667	2670.66667
2	1	500	-1	200000	1048576	67971.72376	32.41	910.95	1242	939	969	1120	1218
2	1	500	-1	200000	1048576	69013.11249	32.91	891.28	1179	974	995	1139	1171
2	1	500	-1	200000	1048576	70264.19337	33.5	877.8	1355	984	1092	1284	1348
2	1	500	-1	200000	1048576	69083.00987	32.94	893.34333	1258.66667	965.66667	1018.66667	1181	1245.66667
2	1	500	-1	200000	5000000	66028.39221	31.48	880.9	2615	933	1010	2557	2589
2	1	500	-1	200000	5000000	81155.65655	38.7	749.33	1020	749	964	996	1010
2	1	500	-1	200000	5000000	71669.17509	34.17	857.14	1030	979	1005	1012	1026
2	1	500	-1	200000	5000000	72951.07462	34.78333	829.12333	1555	887	993	1521.66667	1541.66667
2	1	500	-1	200000	10000000	67055.58908	31.97	921.28	5513	512	5101	5253	5505
2	1	500	-1	200000	10000000	72817.30139	34.72	839.52	1028	970	1002	1010	1021
2	1	500	-1	200000	10000000	61568.77232	29.36	1016.29	9417	488	9374	9410	9415
2	1	500	-1	200000	10000000	67147.22093	32.01667	925.69667	5319.33333	656.66667	5159	5224.33333	5313.66667
2	1	500	-1	500000	1048576	89333.57156	42.6	675.15	981	744	870	950	964
2	1	500	-1	500000	1048576	71741.1579	34.21	865.63	3300	745	3127	3236	3283
2	1	500	-1	500000	1048576	71042.90992	33.88	865.83	1049	983	1013	1019	1029
2	1	500	-1	500000	1048576	77372.54646	36.89667	802.20333	1776.66667	824	1670	1735	1758.66667
2	1	500	-1	500000	5000000	73019.35013	34.82	841.04	1063	916	1012	1026	1041
2	1	500	-1	500000	5000000	71597.33658	34.14	857.28	1686	982	1105	1569	1670
2	1	500	-1	500000	5000000	64226.07579	30.63	969.98	4612	760	3074	4535	4604
2	1	500	-1	500000	5000000	69614.25416	33.19667	889.43333	2453.66667	886	1730.33333	2376.66667	2438.33333
2	1	500	-1	500000	10000000	76411.70627	36.44	759.66	1822	759	1014	1031	1795
2	1	500	-1	500000	10000000	66392.24539	31.66	938.53	4196	756	3818	4112	4192
2	1	500	-1	500000	10000000	82047.91598	39.12	744.75	1676	759	1229	1537	1656
2	1	500	-1	500000	10000000	74950.62255	35.74	814.31333	2564.66667	758	2020.33333	2226.66667	2547.66667
2	1	1000	-1	16384	1048576	24333.26844	23.21	1313.45	8965	676	8684	8931	8964
2	1	1000	-1	16384	1048576	59658.75194	56.9	519.17	785	509	761	778	785
2	1	1000	-1	16384	1048576	40756.43952	38.87	755.9	2589	595	2410	2521	2578
2	1	1000	-1	16384	1048576	41582.81997	39.66	862.84	4113	593.33333	3951.66667	4076.66667	4109
2	1	1000	-1	16384	5000000	34816.51696	33.2	906.3	1587	878	1287	1475	1548
2	1	1000	-1	16384	5000000	24909.08185	23.76	1160.3	6950	943	1100	6922	6939
2	1	1000	-1	16384	5000000	54939.01769	52.39	554.03	998	528	670	995	997
2	1	1000	-1	16384	5000000	38221.53883	36.45	873.54333	3178.33333	783	1019	3130.66667	3161.33333
2	1	1000	-1	16384	10000000	35060.65493	33.44	886.12	2002	892	1698	1932	2000
2	1	1000	-1	16384	10000000	34174.01408	32.59	909.22	2095	873	1982	2059	2085
2	1	1000	-1	16384	10000000	34178.68617	32.6	908.96	1401	976	1092	1341	1396
2	1	1000	-1	16384	10000000	34471.11839	32.87667	901.43333	1832.66667	913.66667	1590.66667	1777.33333	1827
2	1	1000	-1	200000	1048576	32057.44695	30.57	973.4	1879	1048	1585	1821	1875
2	1	1000	-1	200000	1048576	32707.52927	31.19	955.84	1916	1039	1615	1819	1894
2	1	1000	-1	200000	1048576	34645.23282	33.04	906.2	2241	851	2122	2151	2237
2	1	1000	-1	200000	1048576	33136.73634	31.6	945.14667	2012	979.33333	1774	1930.33333	2002
2	1	1000	-1	200000	5000000	33302.25123	31.76	942.85	1896	865	1420	1799	1891
2	1	1000	-1	200000	5000000	31210.98627	29.77	1002.86	2813	860	2607	2779	2797
2	1	1000	-1	200000	5000000	36326.64923	34.64	862.3	2011	850	1753	1929	1980
2	1	1000	-1	200000	5000000	33613.29558	32.05667	936.00333	2240	858.33333	1926.66667	2169	2222.66667
2	1	1000	-1	200000	10000000	27132.62427	25.88	1182.39	9183	751	8763	9095	9178
2	1	1000	-1	200000	10000000	46602.66567	44.44	659.37	1369	735	1165	1317	1365
2	1	1000	-1	200000	10000000	27889.33512	26.6	1158.96	7460	932	7039	7367	7440
2	1	1000	-1	200000	10000000	33874.87502	32.30667	1000.24	6004	806	5655.66667	5926.33333	5994.33333
2	1	1000	-1	500000	1048576	48100.0481	45.87	639	872	737	846	860	863
2	1	1000	-1	500000	1048576	38687.71278	36.9	805.04	1204	845	950	1077	1180
2	1	1000	-1	500000	1048576	33541.28933	31.99	940.71	2359	850	2207	2302	2326
2	1	1000	-1	500000	1048576	40109.6834	38.25333	794.91667	1478.33333	810.66667	1334.33333	1413	1456.33333
2	1	1000	-1	500000	5000000	37094.73997	35.38	840.14	1154	855	1031	1053	1147
2	1	1000	-1	500000	5000000	32318.53145	30.82	909.04	2127	930	1102	1129	2106
2	1	1000	-1	500000	5000000	37285.60776	35.56	835.34	1072	849	1021	1044	1058
2	1	1000	-1	500000	5000000	35566.29306	33.92	861.50667	1451	878	1051.33333	1075.33333	1437
2	1	1000	-1	500000	10000000	32036.90652	30.55	987.69	5938	572	5679	5899	5935
2	1	1000	-1	500000	10000000	36971.31026	35.26	842.56	1479	843	1061	1387	1454
2	1	1000	-1	500000	10000000	34129.69283	32.55	917.15	1169	883	1119	1127	1162
2	1	1000	-1	500000	10000000	34379.3032	32.78667	915.8	2862	766	2619.66667	2804.33333	2850.33333
2	2	100	-1	16384	1048576	73836.70275	7.04	758.18	54733	1244	2535	2631	2660
2	2	100	-1	16384	1048576	549752.6113	52.43	491.24	1101	394	890	1066	1095
2	2	100	-1	16384	1048576	483372.0031	46.1	476.57	2300	467	703	762	770
2	2	100	-1	16384	1048576	368987.1057	35.19	575.33	19378	701.66667	1376	1486.33333	1508.33333
2	2	100	-1	16384	5000000	583498.658	55.65	464.94	1060	443	938	1049	1059
2	2	100	-1	16384	5000000	624453.6031	59.55	423.59	715	353	561	591	601
2	2	100	-1	16384	5000000	616827.0417	58.83	437.35	750	407	653	673	693
2	2	100	-1	16384	5000000	608259.7676	58.01	441.96	841.66667	401	717.33333	771	784.33333
2	2	100	-1	16384	10000000	630755.6453	60.15	416.64	712	357	555	616	637
2	2	100	-1	16384	10000000	516315.5721	49.24	510.7	1370	411	1118	1239	1280
2	2	100	-1	16384	10000000	256686.6882	24.48	1099.02	2472	1081	2212	2338	2354
2	2	100	-1	16384	10000000	467919.3019	44.62333	675.45333	1518	616.33333	1295	1397.66667	1423.66667
2	2	100	-1	200000	1048576	306128.6965	29.19	900.15	1571	996	1079	1495	1555
2	2	100	-1	200000	1048576	318369.9459	30.36	855.84	1507	888	1041	1312	1401
2	2	100	-1	200000	1048576	295945.546	28.22	910.15	2630	1025	2294	2553	2613
2	2	100	-1	200000	1048576	306814.7295	29.25667	888.71333	1902.66667	969.66667	1471.33333	1786.66667	1856.33333
2	2	100	-1	200000	5000000	300462.7126	28.65	892.27	2164	886	2121	2145	2159
2	2	100	-1	200000	5000000	325775.3453	31.07	834.02	1077	988	1024	1033	1059
2	2	100	-1	200000	5000000	309866.1378	29.55	881.04	1687	992	1029	1038	1062
2	2	100	-1	200000	5000000	312034.7319	29.75667	869.11	1642.66667	955.33333	1391.33333	1405.33333	1426.66667
2	2	100	-1	200000	10000000	141302.8119	13.48	2026.58	24640	855	23958	24554	24633
2	2	100	-1	200000	10000000	1141031.492	108.82	11.22	138	4	55	73	88
2	2	100	-1	200000	10000000	475601.6361	45.36	449.37	1591	492	1167	1529	1579
2	2	100	-1	200000	10000000	585978.6468	55.88667	829.05667	8789.66667	450.33333	8393.33333	8718.66667	8766.66667
2	2	100	-1	500000	1048576	313794.4019	29.93	861.52	3135	772	2900	3071	3121
2	2	100	-1	500000	1048576	272153.2767	25.95	1008.13	8116	593	4666	4807	4884
2	2	100	-1	500000	1048576	378558.4494	36.1	668.17	2165	701	2110	2138	2150
2	2	100	-1	500000	1048576	321502.0427	30.66	845.94	4472	688.66667	3225.33333	3338.66667	3385
2	2	100	-1	500000	5000000	293944.7384	28.03	914.51	2395	843	1994	2131	2172
2	2	100	-1	500000	5000000	304618.009	29.05	898.94	1412	1017	1063	1213	1380
2	2	100	-1	500000	5000000	250538.6581	23.89	1093.38	8893	841	8340	8803	8873
2	2	100	-1	500000	5000000	283033.8018	26.99	968.94333	4233.33333	900.33333	3799	4049	4141.66667
2	2	100	-1	500000	10000000	414662.4648	39.55	573.51	1768	584	1215	1613	1699
2	2	100	-1	500000	10000000	281119.982	26.81	982.16	2695	921	2219	2255	2269
2	2	100	-1	500000	10000000	291987.8533	27.85	912.85	2114	996	2044	2088	2098
2	2	100	-1	500000	10000000	329256.7667	31.40333	822.84	2192.33333	833.66667	1826	1985.33333	2022
2	2	500	-1	16384	1048576	72207.37959	34.43	851.96	2965	764	2880	2952	2963
2	2	500	-1	16384	1048576	62127.23658	29.62	975.85	2815	10	1354	1682	1729
2	2	500	-1	16384	1048576	62656.6416	29.88	994.91	2253	745	1848	1904	1914
2	2	500	-1	16384	1048576	65663.75259	31.31	940.90667	2677.66667	506.33333	2027.33333	2179.33333	2202
2	2	500	-1	16384	5000000	69237.693	33.02	885.73	1722	895	1350	1575	1643
2	2	500	-1	16384	5000000	63963.15722	30.5	970.59	1506	1040	1091	1324	1395
2	2	500	-1	16384	5000000	63079.5433	30.08	980.55	2381	923	2301	2346	2372
2	2	500	-1	16384	5000000	65426.79784	31.2	945.62333	1869.66667	952.66667	1580.66667	1748.33333	1803.33333
2	2	500	-1	16384	10000000	60529.02367	28.86	1023.56	2185	1034	2092	2134	2138
2	2	500	-1	16384	10000000	63682.09896	30.37	975.33	1762	1045	1402	1651	1736
2	2	500	-1	16384	10000000	41344.52392	19.71	1535.89	10588	1796	9650	10499	10585
2	2	500	-1	16384	10000000	55185.21552	26.31333	1178.26	4845	1291.66667	4381.33333	4761.33333	4819.66667
2	2	500	-1	200000	1048576	117841.1501	56.19	470.03	1070	503	981	1039	1059
2	2	500	-1	200000	1048576	60657.5276	28.92	1024.87	1751	1032	1216	1457	1620
2	2	500	-1	200000	1048576	62688.06419	29.89	981	1988	1056	1269	1709	1832
2	2	500	-1	200000	1048576	80395.58064	38.33333	825.3	1603	863.66667	1155.33333	1401.66667	1503.66667
2	2	500	-1	200000	5000000	56290.45877	26.84	1101.6	2887	1116	2723	2832	2875
2	2	500	-1	200000	5000000	68027.21088	32.44	897.96	1127	915	1102	1111	1120
2	2	500	-1	200000	5000000	61304.56106	29.23	1002.44	2462	913	2309	2421	2453
2	2	500	-1	200000	5000000	61874.0769	29.50333	1000.66667	2158.66667	981.33333	2044.66667	2121.33333	2149.33333
2	2	500	-1	200000	10000000	58699.22517	27.99	1057.16	2699	1063	2548	2658	2694
2	2	500	-1	200000	10000000	66617.8136	31.77	915.85	1170	932	1129	1142	1152
2	2	500	-1	200000	10000000	62601.72781	29.85	982.32	1175	1030	1143	1152	1166
2	2	500	-1	200000	10000000	62639.58886	29.87	985.11	1681.33333	1008.33333	1606.66667	1650.66667	1670.66667
2	2	500	-1	500000	1048576	62766.75873	29.93	966.86	2590	923	2337	2551	2582
2	2	500	-1	500000	1048576	63195.14661	30.13	966.18	1842	959	1304	1703	1810
2	2	500	-1	500000	1048576	61530.88851	29.34	991.72	2475	849	2206	2228	2237
2	2	500	-1	500000	1048576	62497.59795	29.8	974.92	2302.33333	910.33333	1949	2160.66667	2209.66667
2	2	500	-1	500000	5000000	61996.28022	29.56	971.86	2161	1458	2095	2135	2141
2	2	500	-1	500000	5000000	64956.1546	30.97	939.34	1268	970	1161	1173	1227
2	2	500	-1	500000	5000000	57573.83845	27.45	1052.21	2202	1099	2039	2139	2160
2	2	500	-1	500000	5000000	61508.75776	29.32667	987.80333	1877	1175.66667	1765	1815.66667	1842.66667
2	2	500	-1	500000	10000000	63560.66866	30.31	959.64	2336	913	2251	2271	2293
2	2	500	-1	500000	10000000	56322.16277	26.86	1053.54	4585	1002	4259	4502	4580
2	2	500	-1	500000	10000000	70536.78493	33.63	864.88	2877	738	2770	2847	2875
2	2	500	-1	500000	10000000	63473.20545	30.26667	959.35333	3266	884.33333	3093.33333	3206.66667	3249.33333
2	2	1000	-1	16384	1048576	26198.58528	24.98	998.54	4648	910	2131	2607	4615
2	2	1000	-1	16384	1048576	36630.03663	34.93	818.09	1940	797	1640	1879	1933
2	2	1000	-1	16384	1048576	27650.27927	26.37	1113.49	4999	781	3031	4924	4985
2	2	1000	-1	16384	1048576	30159.63372	28.76	976.70667	3862.33333	829.33333	2267.33333	3136.66667	3844.33333
2	2	1000	-1	16384	5000000	37291.16945	35.56	798.21	1913	503	1886	1898	1911
2	2	1000	-1	16384	5000000	30581.03976	29.16	1013.68	1719	1065	1301	1454	1687
2	2	1000	-1	16384	5000000	30075.18797	28.68	1030.04	1463	1106	1182	1376	1455
2	2	1000	-1	16384	5000000	32649.13239	31.13333	947.31	1698.33333	891.33333	1456.33333	1576	1684.33333
2	2	1000	-1	16384	10000000	28231.04286	26.92	1102.95	2423	1105	2295	2342	2404
2	2	1000	-1	16384	10000000	28372.01385	27.06	1068.8	2351	879	2188	2315	2347
2	2	1000	-1	16384	10000000	30089.66721	28.7	1028.24	2022	1036	1352	1839	2003
2	2	1000	-1	16384	10000000	28897.57464	27.56	1066.66333	2265.33333	1006.66667	1945	2165.33333	2251.33333
2	2	1000	-1	200000	1048576	27505.77621	26.23	1148.3	2316	1155	2124	2250	2289
2	2	1000	-1	200000	1048576	30704.98649	29.28	1013.5	1814	1046	1260	1671	1782
2	2	1000	-1	200000	1048576	28658.22204	27.33	1092.01	4201	911	3887	4123	4176
2	2	1000	-1	200000	1048576	28956.32825	27.61333	1084.60333	2777	1037.33333	2423.66667	2681.33333	2749
2	2	1000	-1	200000	5000000	28434.94086	27.12	1065.43	4227	997	3334	4147	4201
2	2	1000	-1	200000	5000000	32358.27077	30.86	958.85	1915	995	1351	1801	1908
2	2	1000	-1	200000	5000000	27979.85451	26.68	1129.85	3230	986	3030	3184	3223
2	2	1000	-1	200000	5000000	29591.02204	28.22	1051.37667	3124	992.66667	2571.66667	3044	3110.66667
2	2	1000	-1	200000	10000000	30476.65488	29.06	1023.46	1775	1012	1203	1539	1742
2	2	1000	-1	200000	10000000	29403.11673	28.04	1067.66	4315	973	3670	4044	4279
2	2	1000	-1	200000	10000000	29866.7941	28.48	1019.77	2332	946	1839	2126	2314
2	2	1000	-1	200000	10000000	29915.5219	28.52667	1036.96333	2807.33333	977	2237.33333	2569.66667	2778.33333
2	2	1000	-1	500000	1048576	30944.42382	29.51	1006.1	1549	1103	1263	1481	1522
2	2	1000	-1	500000	1048576	29582.29795	28.21	1059.39	2077	1136	1206	1835	2032
2	2	1000	-1	500000	1048576	29301.45335	27.94	1066.25	1870	1148	1231	1757	1843
2	2	1000	-1	500000	1048576	29942.72504	28.55333	1043.91333	1832	1129	1233.33333	1691	1799
2	2	1000	-1	500000	5000000	28278.9435	26.97	1101.88	2025	1182	1368	1929	2020
2	2	1000	-1	500000	5000000	28581.22785	27.26	1102	4338	968	3448	4205	4302
2	2	1000	-1	500000	5000000	76934.91306	73.37	378.93	614	409	529	575	602
2	2	1000	-1	500000	5000000	44598.36147	42.53333	860.93667	2325.66667	853	1781.66667	2236.33333	2308
2	2	1000	-1	500000	10000000	57944.14185	55.26	529.13	1166	500	808	1079	1146
2	2	1000	-1	500000	10000000	56773.02146	54.14	537.72	1094	587	754	1006	1087
2	2	1000	-1	500000	10000000	57149.3885	54.5	533.31	1524	582	1163	1456	1521
2	2	1000	-1	500000	10000000	57288.8506	54.63333	533.38667	1261.33333	556.33333	908.33333	1180.33333	1251.33333
2	5	100	-1	16384	1048576	121153.3802	11.55	417.77	33980	695	1014	1049	1075
2	5	100	-1	16384	1048576	736160.1885	70.21	270.88	591	69	179	204	211
2	5	100	-1	16384	1048576	718390.8046	68.51	320.24	556	147	320	337	345
2	5	100	-1	16384	1048576	525234.7911	50.09	336.29667	11709	303.66667	504.33333	530	543.66667
2	5	100	-1	16384	5000000	662163.9518	63.15	354.45	743	478	714	720	737
2	5	100	-1	16384	5000000	678702.3212	64.73	321.72	1020	427	973	998	1017
2	5	100	-1	16384	5000000	667556.7423	63.66	380.39	968	531	896	958	966
2	5	100	-1	16384	5000000	669474.3384	63.84667	352.18667	910.33333	478.66667	861	892	906.66667
2	5	100	-1	16384	10000000	627116.5182	59.81	401.45	1291	140	306	352	364
2	5	100	-1	16384	10000000	668359.8449	63.74	383.67	1110	596	1060	1106	1109
2	5	100	-1	16384	10000000	694444.4444	66.23	327.97	787	459	725	779	785
2	5	100	-1	16384	10000000	663306.9359	63.26	371.03	1062.66667	398.33333	697	745.66667	752.66667
2	5	100	-1	200000	1048576	695797.3838	66.36	200.91	2945	13	2794	2923	2941
2	5	100	-1	200000	1048576	756773.1194	72.17	204.21	818	300	790	798	803
2	5	100	-1	200000	1048576	628456.5108	59.93	273.3	1597	6	99	117	795
2	5	100	-1	200000	1048576	693675.6713	66.15333	226.14	1786.66667	106.33333	1227.66667	1279.33333	1513
2	5	100	-1	200000	5000000	505970.4513	48.25	443.23	1052	2	11	17	35
2	5	100	-1	200000	5000000	469615.8542	44.79	488.6	1373	3	19	59	70
2	5	100	-1	200000	5000000	451385.7543	43.05	514.3	1422	2	13	38	254
2	5	100	-1	200000	5000000	475657.3533	45.36333	482.04333	1282.33333	2.33333	14.33333	38	119.66667
2	5	100	-1	200000	10000000	553158.5352	52.75	401.57	1231	758	1051	1182	1227
2	5	100	-1	200000	10000000	564907.92	53.87	382.69	1112	3	53	173	213
